Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
VAO,Vapiano SE,Consumer Discretionary,Germany,XTRA,2.64,0.252,-3.45,0.00,0.00,-95.96,-98.90,,-84.22,-70.08,,0.2494,0.2047,0.264,0.331,0.79,,,-839.55,,14.21,22.09,22.39,22.46,,,110.46,172.22,155.77,38.60,,,2.82,15.15,15.28,16.58,,,236.89,1002.24,424.37,76.73,,,,,,,,,-15242.20,5.87,183.09,42.50,,
WDI,Wirecard AG,Information Technology,Germany,HMSE,4.11,0.0321,-21.90,-32.85,,,,,,,,0.0349,0.0362,,,,131.20,107.94,,,34.38,39.54,37.11,32.62,29.79,26.22,53.16,44.19,41.83,38.80,30.38,25.97,30.36,35.66,36.64,42.35,35.66,30.69,35.65,14.12,34.54,33.24,28.16,23.44,,,,,,,105.28,18.28,25.56,25.56,28.93,25.10
ECX,Epigenomics AG,Health Care,Germany,XTRA,7.84,0.470,-26.68,-25.40,-62.28,-96.56,-99.09,,-67.37,-60.93,,0.51,0.53,0.65,0.75,0.85,63.45,66.47,-30.24,,636.70,134.81,59.35,8.11,22.40,15.75,-58.85,-47.50,-32.10,-19.66,-9.51,-7.96,770.44,163.77,77.06,18.77,34.15,18.84,-79.22,-62.23,-42.38,-26.29,-16.88,-16.96,,,,,,,479.96,52.49,6.18,9.29,20.69,3.47
SEN,Senetas Corporation Limited,Information Technology,Australia,ASX,22.53,0.0270,-48.08,-43.75,-43.75,-56.16,-67.12,371.34,-24.00,-19.93,16.76,0.0410,0.0441,0.0448,0.0469,0.0471,55.92,58.32,-0.52,,1.77,3.90,6.64,3.99,11.06,7.37,197.31,47.60,35.05,9.08,27.81,9.74,-0.32,8.30,8.34,4.62,11.43,8.07,299.79,182.91,23.78,-6.60,3.29,-4.08,,,,,,,6.20,-46.27,-37.70,-21.05,-6.30,1.01
CCAP,CORESTATE Capital Holding S.A.,Real Estate,Luxembourg,XTRA,49.13,1.38,-87.80,-87.93,-87.49,-95.42,-96.59,,-64.12,-49.09,,6.91,8.33,8.85,9.59,9.95,88.90,113.31,,,33.93,-10.69,-2.18,35.64,31.26,35.66,109.17,-31.84,-18.56,37.02,23.97,73.48,40.73,-32.25,-19.94,29.19,24.93,36.24,191.03,36.14,24.33,67.19,49.00,162.39,,,,,,,152.22,293.89,-12.84,-9.66,4.27,35.50
CC1,Consus Real Estate AG,Real Estate,Germany,XTRA,60.65,0.360,-74.29,-76.00,-94.42,-94.86,-96.83,,-62.71,-49.83,,1.47,1.62,2.01,2.79,3.45,142.20,186.72,,,-99.31,-90.16,-15.52,,,,-111.78,-43.61,29.01,,,,-98.66,-83.65,5.60,,,,212.98,103.78,96.85,,,,,,,,,,-1203.33,329.70,176.81,,,
FRU,Multitude SE,Financials,Finland,XTRA,73.01,3.24,-15.40,-14.96,-38.29,-68.54,-86.20,,-31.92,-32.68,,3.60,3.82,4.08,4.24,4.37,43.58,51.92,-75.77,,2.38,-14.60,-8.12,4.38,15.28,14.65,,,,,,,1.77,-15.11,-9.28,3.56,14.99,15.51,-629.34,-66.64,-48.96,-27.69,-10.61,6.19,,,,,,,54.20,21.89,20.10,12.21,34.19,36.94
ACX,bet-at-home.com AG,Consumer Discretionary,Germany,XTRA,85.31,11.64,-10.32,-13.65,-68.71,-76.58,-87.48,50.84,-38.28,-33.98,4.19,14.21,14.34,15.69,18.37,22.11,53.99,61.44,,,8.88,-34.54,-24.18,-14.45,-8.09,-2.03,2.14,-51.01,-38.28,-23.99,-15.24,4.08,14.67,-45.50,-33.03,-21.25,-13.56,-6.68,-170.00,-4.73,-20.63,-12.06,-6.26,13.49,,,,,,,-69.53,-38.60,-39.62,-32.73,-19.04,-6.87
EXL,Exasol AG,Information Technology,Germany,XTRA,104.57,4.20,-45.10,-42.58,-75.68,,,,,,,5.59,5.98,6.99,9.06,10.56,62.20,66.43,-43.77,,16.38,12.57,15.84,,,,1.56,56.06,518.69,,,,-14.79,96.84,23.28,,,,-14.65,44.77,259.22,,,,,,,,,,-74.09,21.49,16.50,,,
H24,home24 SE,Consumer Discretionary,Germany,XTRA,110.99,3.63,-68.71,-69.16,-77.00,19.41,,,6.07,,,5.94,7.56,8.86,10.32,11.36,70.35,72.90,-48.42,,25.13,28.70,25.32,20.35,21.21,,434.43,-27.84,-21.89,-10.80,-8.26,,17.19,27.58,25.00,21.17,24.07,,90.68,-31.90,-24.80,-12.08,-8.45,,,,,,,,71.89,48.52,5.70,30.78,48.90,
M0Y,Mynaric AG,Industrials,Germany,XTRA,148.10,27.05,-41.64,-41.32,-67.13,-26.56,,,-9.75,,,35.57,38.84,44.54,49.99,53.88,55.56,56.79,-51.14,,-30.67,681.92,15.55,68.77,27.17,,108.38,105.24,76.07,87.42,115.56,,-192.51,1.31,-1.77,57.98,23.92,,120.31,114.37,80.15,89.87,117.77,,,,,,,,19.64,97.53,68.05,285.81,238.39,
BIKE,Bike24 Holding AG,Consumer Discretionary,Germany,XTRA,152.25,3.29,-78.76,-78.26,-81.98,,,,,,,7.64,10.19,12.87,14.35,,53.46,59.92,-72.37,,25.64,96.94,,,,,-43.49,-4.28,,,,,21.18,103.43,,,,,298.57,-46.25,,,,,,,,,,,-145.58,-36.87,,,,
WEW,Westwing Group SE,Consumer Discretionary,Germany,XTRA,156.54,7.29,-67.10,-67.36,-84.89,13.83,,,4.40,,,11.95,15.23,18.67,23.01,27.21,52.87,54.12,1.27,,20.70,39.81,27.20,15.85,16.14,,-35.78,-19.22,1.02,-0.36,-15.06,,20.00,46.78,33.31,19.29,18.28,,-59.73,-43.80,73.44,-12.16,-21.20,,,,,,,,3.08,24.00,0.23,57.53,35.28,
KSC,KPS AG,Information Technology,Germany,XTRA,164.09,4.20,-6.31,-2.58,-18.15,-33.64,-66.26,479.14,-12.75,-19.51,19.18,4.31,4.32,4.44,4.59,4.69,29.10,34.58,,4.52,-5.32,-6.84,-3.17,1.66,5.25,12.22,-12.53,-24.26,-2.56,-9.50,-2.90,8.93,-13.37,-17.91,-6.39,-1.37,3.38,12.28,7.17,-15.40,-3.89,-14.66,-8.56,6.45,,,,,,,-40.62,-33.66,-23.33,-24.98,-5.97,5.64
N4G,The NAGA Group AG,Information Technology,Germany,XTRA,171.29,3.10,-59.48,-58.83,-47.90,203.92,,,44.70,,,4.51,5.27,5.88,5.79,5.76,68.67,72.00,-3.01,,213.37,21.88,23.09,94.33,,,-124.98,-23.72,16.13,20.56,,,-2621.00,93.69,45.05,87.45,,,-110.46,-46.23,-17.02,1.45,,,,,,,,,-96.57,-89.69,-81.02,-42.99,,
MRX,Mister Spex SE,Consumer Discretionary,Germany,XTRA,188.03,5.85,-48.05,-47.95,,,,,,,,7.45,8.82,11.24,13.90,,49.63,55.81,-142.16,,19.09,18.59,16.79,,,,357.59,106.49,63.31,,,,5.08,13.78,14.17,,,,207.22,84.01,43.13,,,,,,,,,,2821.22,518.29,186.52,,,
AAG,Aumann AG,Industrials,Germany,XTRA,204.48,12.84,-5.51,-5.65,-23.87,-31.10,-77.70,,-11.65,-25.90,,15.05,14.65,14.93,15.39,15.24,44.18,44.59,,0.78,-6.94,-21.20,-17.70,0.95,7.90,,-44.02,-15.02,-24.52,-7.56,2.46,,-20.23,-30.23,-23.48,-4.68,3.24,,-66.39,-25.15,-30.34,-13.60,0.03,,,,,,,,0.13,-5.74,-2.97,35.21,26.53,
GMM,Grammer AG,Consumer Discretionary,Germany,XTRA,208.61,13.40,-25.35,-25.35,-49.81,-56.79,-69.12,15.45,-24.34,-20.93,1.45,15.94,16.75,17.66,18.90,20.04,41.90,49.64,-2.46,,11.24,-3.38,0.74,2.34,4.85,5.70,-166.09,-45.69,-32.64,-19.76,-11.23,-6.38,30.58,-12.38,-5.70,-2.22,1.66,2.23,-102.90,-79.40,-57.00,-47.16,-34.20,-21.93,,,,,,,31.34,8.89,16.86,-1.69,1.17,0.82
2HRA,H&R GmbH & Co. KGaA,Materials,Germany,XTRA,223.89,5.76,-17.95,-17.95,-29.24,-14.92,-49.71,-57.00,-5.23,-12.83,-8.09,6.03,6.42,7.02,7.50,7.50,43.88,44.19,,,35.82,5.06,2.12,4.71,1.65,-0.16,-18925.32,163.88,24.94,2.22,49.18,1.26,50.40,18.59,8.60,2.32,8.78,2.49,-656.27,505.63,32.46,5.51,18.38,2.67,,,,,,,19.63,7.40,5.60,8.26,13.47,5.04
LPK,LPKF Laser & Electronics AG,Information Technology,Germany,XTRA,234.45,9.16,-53.10,-52.44,-64.00,21.72,-1.06,59.00,6.75,-0.21,4.74,12.58,14.30,15.66,16.82,17.88,52.84,59.95,,,-1.58,-16.79,-7.04,0.74,-3.15,0.62,-98.84,-93.00,-78.55,-37.83,-50.36,-39.69,0.29,-11.87,-3.57,0.36,-3.40,0.14,-102.13,-90.69,-75.80,-58.09,-46.00,-36.04,,,,,,,-0.69,0.95,6.23,11.82,4.62,7.31
CEV,Centrotec SE,Industrials,Germany,HMSE,240.01,37.90,63.18,61.79,75.24,,,,,,,29.08,26.99,25.91,25.30,24.22,34.82,40.23,10.01,0.11,5.90,4.67,4.20,4.18,2.88,3.24,4.94,3.41,-2.46,1.26,0.27,1.38,7.70,2.50,2.18,3.72,2.87,3.48,84.95,7.69,2.77,5.78,0.45,15.81,,,,,,,-11.20,-13.36,-6.00,1.75,6.62,8.61
LEO,LEONI AG,Consumer Discretionary,Germany,XTRA,240.68,7.05,-28.85,-30.01,-53.68,-51.46,-84.16,-72.63,-21.36,-30.80,-12.14,8.81,9.26,10.18,11.23,11.62,55.75,59.36,,,23.84,2.78,0.12,2.93,3.21,3.30,-112.37,-70.84,-34.15,-22.92,-20.99,-17.82,95.11,44.50,-3.23,0.23,0.74,0.84,-85.53,-66.86,-14.23,34.84,-11.77,-11.15,,,,,,,32.62,-45.77,-46.77,-28.38,-21.19,-12.92
SKB,Koenig & Bauer AG,Industrials,Germany,XTRA,241.25,13.98,-55.34,-55.05,-51.03,-61.45,-75.24,21.37,-27.15,-24.34,1.95,19.34,22.64,24.07,25.01,25.40,37.38,41.25,,,8.48,-5.36,-3.09,-0.90,0.20,-0.45,-254.59,-20.19,-30.14,-9.91,19.33,49.88,48.38,-4.52,-5.71,-2.97,0.04,0.92,-113.21,-48.67,-40.12,-30.13,60.47,42.39,,,,,,,10.10,-8.29,-7.32,0.66,7.01,-3.48
B5A,BAUER Aktiengesellschaft,Industrials,Germany,XTRA,243.04,8.92,-9.90,-11.33,-27.95,-61.00,-53.91,-46.92,-26.88,-14.34,-6.13,9.23,9.49,9.84,10.33,10.70,30.60,34.55,-29.18,,7.17,-1.10,-3.23,0.53,0.58,1.47,-31.09,9.56,-42.76,-17.91,0.93,-12.10,3.02,-0.08,-2.13,0.59,1.28,1.85,-93.30,-87.69,-70.78,-45.11,-37.12,-33.22,,,,,,,31.05,12.05,3.89,2.42,2.88,1.13
AM3D,SLM Solutions Group AG,Industrials,Germany,XTRA,248.45,10.48,-38.28,-38.64,-52.47,-17.48,-71.99,,-6.19,-22.45,,12.11,13.36,14.45,15.36,15.93,62.47,69.01,-10.97,,22.40,24.99,2.91,-0.58,12.43,20.95,-26.13,-28.82,2.90,33.28,51.36,36.35,36.44,39.09,5.31,2.33,14.24,22.87,-32.65,-34.20,15.04,42.37,21.88,48.15,,,,,,,1423.42,-9.33,-30.27,-23.09,-16.97,
WSO1,wallstreet:online AG,Communication Services,Germany,XTRA,264.93,16.80,-22.22,-22.58,-36.60,165.61,1094.67,2876.75,38.37,64.14,40.34,17.25,18.73,19.59,20.34,21.19,43.89,41.69,-8.22,,73.99,139.59,84.82,75.81,53.57,38.67,-91.85,-79.17,-63.91,-2.54,13.12,-6.38,57.40,79.78,51.19,58.75,44.06,33.07,-114.66,-48.00,-45.83,23.06,34.01,4.81,,,,,,,84.53,-18.34,-2.02,61.88,47.95,22.52
CAP,Cryptology Asset Group p.l.c.,Financials,Malta,DUSE,283.42,4.70,-38.16,-40.13,-39.74,,,,,,,7.22,7.53,7.48,7.52,6.95,73.28,60.63,-1.31,,-83.03,-1.96,,,,,-114.11,-32.41,,,,,-78.68,70.13,,,,,597.41,155.70,,,,,,,,,,,344.18,219.12,,,,
BIOS,BioPlus Acquisition Corp.,Financials,United States,NasdaqGM,291.34,9.94,,,,,,,,,,,,,,,5.99,5.99,-86.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED4,EDAG Engineering Group AG,Consumer Discretionary,Switzerland,XTRA,304.15,11.65,0.07,0.07,32.94,-0.35,-21.73,,-0.12,-4.78,,11.68,11.59,11.63,11.57,11.12,24.71,25.07,,1.72,5.23,-6.27,-4.45,-0.78,-0.20,,48.94,-4.21,-18.22,-6.69,-8.36,,5.56,-3.60,-3.76,-0.55,0.63,,-148.81,27.53,-21.60,-8.74,-21.07,,,,,,,,119.42,-5.63,-13.13,-11.87,20.50,
LNSX,Allane SE,Industrials,Germany,XTRA,309.95,14.40,-7.66,-8.01,-17.75,40.92,-11.21,,12.08,-2.35,,14.97,15.35,15.85,16.16,16.26,24.49,29.80,,0.56,-0.97,-5.21,-2.75,0.78,3.74,3.77,-44.27,-40.43,-32.23,-23.61,-16.38,-14.64,18.31,1.89,-0.39,0.44,3.45,1.95,168.66,-47.91,-35.69,-25.02,-15.53,-18.87,,,,,,,0.30,-5.72,-2.83,-0.08,48.73,26.82
SFQ,SAF-Holland SE,Consumer Discretionary,Germany,XTRA,313.11,6.61,-43.67,-43.44,-41.73,-32.08,-49.95,87.53,-12.06,-12.91,6.48,8.24,9.46,10.10,10.43,10.86,42.10,50.65,,5.30,29.92,-1.47,-1.40,3.65,3.81,4.13,59.29,11.01,2.67,-0.29,4.63,5.60,21.56,0.31,2.14,0.86,2.75,3.76,166.31,102.27,-8.62,-3.65,1.70,3.27,,,,,,,105.58,50.40,36.56,7.22,13.96,33.68
M5Z,Manz AG,Information Technology,Germany,XTRA,324.82,40.10,-19.80,-19.32,-38.31,71.00,15.56,64.13,19.52,2.93,5.08,41.79,43.33,44.51,47.42,48.78,61.92,60.98,,,-2.00,-6.04,-7.65,-0.09,-3.95,-0.65,699.16,-34.52,45.69,-27.23,-13.03,-7.60,-4.78,3.63,-3.21,1.08,-2.60,-0.16,-752.53,42.42,42.40,-12.06,-7.33,38.50,,,,,,,-25.56,-13.83,-14.83,-8.45,-2.39,-6.00
GFG,Global Fashion Group S.A.,Consumer Discretionary,Luxembourg,XTRA,328.24,1.43,-67.88,-68.27,-88.90,,,,,,,2.00,2.90,4.27,5.68,6.75,78.86,95.48,-0.03,,14.69,7.64,10.50,11.95,,,27.53,-17.44,-19.45,-15.01,,,21.37,14.81,16.52,14.51,,,15.86,-4.79,-14.11,-32.29,,,,,,,,,-9.16,-0.03,6.03,2.23,,
NB2,Northern Data AG,Information Technology,Germany,XTRA,368.13,22.90,-70.26,-69.75,-71.80,34.71,,,10.41,,,43.56,54.42,58.49,61.39,65.49,86.99,85.42,-34.57,,61.64,153.48,580.66,,,,190.65,111.88,232.26,76.21,393.94,,-393.04,40.34,389.53,138.80,,,808.12,288.03,394.02,124.67,487.69,,,,,,,,-552.45,5152.84,307.36,140.44,160.63,
BDT,Bertrandt Aktiengesellschaft,Industrials,Germany,XTRA,382.15,36.25,-36.06,-36.17,-34.92,-39.63,-54.19,-24.60,-15.45,-14.44,-2.78,44.45,47.94,49.82,49.95,50.57,42.37,42.11,,0.74,-7.42,-10.52,-5.98,-3.09,-0.37,3.94,31.67,-36.90,-34.97,-27.11,-19.72,-10.98,-11.98,-17.73,-13.86,-8.77,-4.63,0.29,84.98,-57.92,-47.37,-35.85,-26.97,-16.50,,,,,,,1.46,-1.01,0.81,2.99,5.90,9.81
SUR,Surteco Group SE,Consumer Discretionary,Germany,XTRA,385.38,23.80,-34.82,-33.95,-10.18,0.14,13.02,96.94,0.05,2.47,7.01,28.78,30.77,32.31,32.47,31.62,46.60,48.65,,4.20,20.59,5.74,2.61,3.40,2.88,6.37,56.80,84.78,29.15,10.85,14.98,7.78,15.37,5.71,3.13,3.82,3.38,5.92,41.91,125.18,36.91,14.90,14.56,14.37,,,,,,,26.34,23.03,17.08,1.64,1.94,8.60
M8G,Media and Games Invest SE,Communication Services,Malta,XTRA,409.10,2.46,-42.79,-41.43,-46.64,83.58,151.53,,22.38,20.24,,3.26,3.51,3.91,4.26,4.31,56.01,59.20,-29.57,,76.05,70.97,98.03,202.15,,,199.44,229.07,120.03,102.08,,,74.38,68.49,82.05,222.97,,,425.04,604.07,54.88,48.34,,,,,,,,,213.08,48.85,29.74,48.55,,
BVB,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,Communication Services,Germany,XTRA,412.65,3.58,-17.51,-18.38,-40.89,-55.17,-37.10,70.59,-23.41,-8.85,5.48,3.88,4.02,4.23,4.62,4.88,37.69,40.99,-22.23,,-14.81,-12.17,-13.28,-1.46,4.28,8.62,63.16,51.95,7.44,10.90,23.07,17.09,-14.95,-12.59,-13.84,-1.20,4.63,8.55,65.65,104.61,31.93,20.06,29.91,29.92,,,,,,,-48.27,-54.72,-44.00,-30.64,-10.21,-2.18
AEIN,Allgeier SE,Information Technology,Germany,XTRA,421.97,35.50,-36.38,-36.83,48.54,587.91,,,89.85,,,40.14,41.75,37.98,35.15,33.23,53.44,57.93,-0.01,,14.66,3.13,-16.23,-4.16,0.73,0.65,124.41,567.56,10.48,9.61,13.40,6.46,42.23,33.25,-16.95,-5.05,1.83,2.73,-3414.89,-11.69,26.30,21.58,28.28,10.42,,,,,,,-1080.23,87.47,27.82,54.62,30.25,24.19
TPE,PVA TePla AG,Information Technology,Germany,XTRA,434.50,19.13,-54.34,-54.23,-22.39,41.70,580.78,595.31,12.29,46.70,21.38,23.58,28.37,31.04,31.05,29.86,68.13,73.00,,,13.65,9.05,17.18,12.46,11.68,1.62,-4.98,19.13,23.08,36.64,15.79,2.08,8.30,11.37,14.62,18.03,19.02,3.96,-4.51,26.22,26.76,32.91,2.87,2.88,,,,,,,24.34,25.68,22.07,18.01,13.30,3.32
HDD,Heidelberger Druckmaschinen Aktiengesellschaft,Industrials,Germany,XTRA,464.96,1.46,-44.69,-44.79,-29.15,3.61,-44.58,33.00,1.19,-11.12,2.89,2.16,2.34,2.31,2.26,2.17,57.28,63.43,,,13.71,-3.76,-4.45,-3.14,-0.93,-1.67,-182.69,-27.03,-45.70,-31.06,-22.16,-6.13,20.26,-4.15,-5.21,-3.18,-0.64,-1.58,-177.08,-68.95,16.56,-1.82,-10.60,-17.64,,,,,,,-304.83,40.32,-26.04,-12.82,15.87,-14.03
DEZ,DEUTZ Aktiengesellschaft,Industrials,Germany,XTRA,477.84,3.79,-40.34,-40.29,-42.48,-54.26,-44.17,6.88,-22.90,-10.99,0.67,4.60,5.18,5.70,6.04,6.19,38.13,43.08,,3.96,24.83,-6.27,-3.12,5.12,0.79,0.56,-139.38,-47.09,-32.34,1.29,-1.29,-12.01,50.55,-7.01,-2.75,5.49,5.03,-6.39,-135.50,-14.54,-18.24,18.14,8.78,-6.59,,,,,,,20.37,-3.43,-0.70,3.48,5.80,6.06
ZIL2,ElringKlinger AG,Consumer Discretionary,Germany,XTRA,495.25,7.49,-31.27,-31.52,-50.99,43.53,-52.79,-52.89,12.76,-13.93,-7.25,8.37,9.32,10.00,10.77,11.51,52.00,62.73,,2.00,9.72,-3.02,-1.49,0.85,2.94,4.63,157.42,39.59,9.20,-7.71,-7.13,-3.72,23.20,3.88,-1.75,-2.38,-0.30,1.98,-236.58,270.13,8.33,-6.63,-8.74,-5.18,,,,,,,20.64,3.96,2.34,2.09,3.42,4.75
DBAN,Deutsche Beteiligungs AG,Financials,Germany,XTRA,497.81,25.35,-33.54,-32.43,-21.75,-12.15,-16.42,149.89,-4.21,-3.52,9.58,29.80,32.66,34.02,34.60,34.58,28.11,33.45,-22.15,6.31,1672.19,69.65,54.35,23.17,,,-1286.23,104.53,84.28,29.07,,,1672.19,69.65,54.35,23.17,,,-1204.82,100.93,84.06,30.21,,,,,,,,,65.07,23.23,16.35,13.62,,
TNIE,tonies SE,Consumer Discretionary,Germany,XTRA,507.32,4.18,-63.65,-61.30,-57.61,,,,,,,5.78,7.31,8.34,8.64,,50.14,54.88,,,39.68,35.42,45.24,,,,160.25,149.58,162.30,,,,49.90,21.77,39.90,,,,1383.32,545.13,412.89,,,,,,,,,,-99.86,-83.44,62.93,,,
ADJ,Adler Group S.A.,Real Estate,Luxembourg,XTRA,518.83,4.23,-61.21,-61.49,-81.14,-86.46,-86.20,,-48.55,-32.67,,8.74,9.55,10.38,12.48,14.50,96.40,105.74,,,114.16,170.41,94.79,59.82,65.03,,-187.10,21.83,5.20,11.51,23.91,,-94.65,-66.63,-51.94,-30.49,-10.74,,-717.00,39.85,44.90,24.40,50.13,,,,,,,,-0.70,4.60,10.43,14.65,55.80,
INS,Instone Real Estate Group SE,Real Estate,Germany,XTRA,554.59,11.48,-27.57,-26.51,-53.20,-34.69,,,-13.20,,,14.75,15.33,17.32,19.14,20.18,52.18,66.15,-37.92,5.40,59.62,20.62,27.12,29.49,33.78,,44.31,15.10,42.82,149.82,49.47,,35.29,14.15,26.87,23.66,56.83,,146.64,9.11,133.78,29.95,26.32,,,,,,,,13.84,38.74,34.18,289.30,51.44,
VOS,Vossloh AG,Industrials,Germany,XTRA,564.01,30.75,-29.90,-29.19,-26.82,0.33,-39.16,-45.26,0.11,-9.45,-5.84,36.74,39.18,40.91,41.77,41.95,26.33,29.70,,3.25,8.41,1.43,2.91,2.77,-2.19,-2.36,19.33,92.07,12.40,2.26,-4.84,-4.17,10.85,15.21,5.33,2.07,11.74,-0.71,63.95,-55.07,15.72,53.58,-25.13,-6.66,,,,,,,143.93,38.57,2.06,-4.54,19.34,9.72
JST,JOST Werke AG,Industrials,Germany,XTRA,568.71,36.55,-23.93,-23.31,-27.59,24.53,,,7.57,,,39.13,41.84,43.74,45.56,46.87,30.54,34.60,,2.87,32.29,19.47,11.63,10.64,10.69,,41.09,51.16,9.33,10.70,18.34,,27.66,24.65,14.20,10.37,11.03,,127.39,14.39,-6.38,23.65,6.46,,,,,,,,-58.45,-17.71,3.77,-33.09,-24.52,
D6H,DATAGROUP SE,Information Technology,Germany,XTRA,589.01,67.70,-29.33,-27.46,4.97,65.38,107.36,1376.49,18.20,15.68,30.87,78.54,81.89,81.00,78.60,76.18,37.03,38.37,,1.48,21.04,17.52,17.67,20.44,16.51,15.09,208.33,14.79,16.59,40.36,29.44,29.03,36.38,13.92,12.44,21.06,17.82,18.59,8347.99,20.32,17.74,29.74,52.59,19.87,,,,,,,128.67,145.54,112.03,21.05,10.85,15.10
EIN3,Einhell Germany AG,Consumer Discretionary,Germany,XTRA,590.44,149.80,-31.10,-29.17,-6.87,131.85,158.47,475.83,32.25,20.89,19.12,182.91,191.06,187.24,183.16,178.16,42.91,45.81,0.12,1.74,27.85,23.75,17.04,13.73,12.11,9.77,39.52,53.62,28.84,32.35,40.15,13.76,27.90,27.08,18.91,16.19,14.82,11.56,42.29,55.27,31.36,44.39,67.26,14.96,,,,,,,42.51,27.57,21.58,17.42,13.14,7.68
CWC,CEWE Stiftung & Co. KGaA,Industrials,Germany,XTRA,591.92,80.30,-35.64,-34.93,-37.68,-1.12,21.93,261.51,-0.37,4.04,13.70,91.16,100.39,106.03,109.85,113.39,31.20,35.13,-0.04,2.93,-4.82,-2.01,2.05,3.06,4.01,4.02,-14.58,8.49,7.49,4.83,12.21,8.95,-4.33,-0.19,3.88,4.51,5.58,6.11,-5.85,24.20,10.45,10.00,12.52,10.16,,,,,,,21.51,23.24,11.74,7.79,8.76,8.87
ILM1,Medios AG,Health Care,Germany,XTRA,610.51,25.55,-34.23,-33.89,-23.04,52.54,163.37,,15.07,21.35,,27.50,30.23,31.90,32.87,33.10,38.17,43.70,-13.79,,116.71,62.02,60.47,59.11,,,70.64,11.74,32.47,83.79,,,82.54,42.13,43.43,56.22,,,33.97,-12.91,19.60,18.47,,,,,,,,,85.58,98.74,73.32,52.59,,
WSU,WashTec AG,Industrials,Germany,XTRA,623.98,44.65,-13.89,-12.62,-9.79,-17.41,-22.51,666.88,-6.16,-4.97,22.57,48.47,49.39,50.77,52.01,52.26,30.04,31.54,,6.49,13.70,-0.76,-0.59,2.82,5.14,3.87,69.33,3.62,-7.33,-1.54,10.89,8.94,15.88,-27.00,-19.67,-10.49,-4.84,-2.76,133.63,18.18,-2.99,0.32,13.61,7.85,,,,,,,5.39,16.31,1.72,4.35,1.93,6.73
OHB,OHB SE,Industrials,Germany,XTRA,632.71,34.90,-1.71,-0.75,-4.11,7.04,37.13,217.09,2.29,6.51,12.22,34.44,34.76,35.60,36.33,36.28,31.54,34.31,0.52,1.38,2.99,-4.78,-2.48,4.79,3.12,5.03,14.36,2.71,0.20,2.27,8.08,8.62,2.62,0.82,2.46,5.76,5.34,5.52,31.76,3.76,3.23,4.36,0.96,7.36,,,,,,,31.48,32.60,21.43,7.46,3.41,4.96
AR4,AURELIUS Equity Opportunities SE & Co. KGaA,Financials,Germany,XTRA,640.03,22.14,-12.48,-13.06,-11.23,-36.56,-40.15,300.01,-14.04,-9.75,14.86,25.52,26.13,26.25,26.29,26.34,35.61,39.66,,6.78,32.47,-6.55,-4.09,10.21,7.59,11.49,-46.59,-65.63,-36.78,-20.11,-16.11,0.30,41.83,-3.29,-1.13,4.97,3.70,11.63,32.92,175.15,42.49,79.72,4.26,8.16,,,,,,,41.10,35.33,15.54,7.05,10.51,10.79
INH,INDUS Holding AG,Industrials,Germany,XTRA,643.18,22.90,-27.39,-27.28,-29.54,-36.73,-56.90,48.92,-14.12,-15.48,4.06,28.11,29.61,30.65,31.45,31.94,26.63,29.19,0.02,4.59,11.67,-0.56,0.56,3.80,4.75,4.72,74.09,-1.49,-4.79,-1.24,1.01,1.16,12.55,-0.43,0.41,3.24,5.07,5.12,-273.45,-11.27,-12.91,-10.17,-4.19,-1.67,,,,,,,14.59,5.44,5.58,7.75,8.02,12.61
