Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
603507,JiangSu Zhenjiang New Energy Equipment Co. Ltd.,Industrials,China,SHSE,697.04,37.49,-7.54,3.55,73.56,87.15,,,23.21,,,28.19,31.96,34.40,32.84,30.88,66.17,65.93,0.26,0.77,25.54,16.51,35.25,24.14,42.72,,54.97,81.34,51.74,11.39,51.72,,42.99,24.10,28.36,11.13,34.26,,166.15,118.83,43.43,4.38,55.55,,,,,,,,15.65,8.75,3.95,23.37,41.09,
603508,Henan Thinker Automatic Equipment Co. Ltd.,Industrials,China,SHSE,732.62,13.03,-17.06,-17.64,-2.71,-60.40,-46.91,,-26.55,-11.88,,13.98,14.74,14.94,14.99,14.84,36.93,36.25,0.06,6.51,26.19,8.62,25.28,11.77,7.50,,45.96,40.80,41.25,20.08,7.10,,28.88,10.19,25.43,10.83,6.95,,-167.12,-30.12,27.08,15.58,7.10,,,,,,,,15.62,16.19,1.61,2.55,20.25,
603511,Aimer Co. Ltd.,Consumer Discretionary,China,SHSE,976.20,16.49,-29.45,-30.91,-48.63,,,,,,,17.93,19.66,20.89,22.38,,41.84,43.52,-12.76,4.24,4.66,2.98,4.11,,,,-15.87,-1.87,-8.96,,,,6.86,0.53,1.63,,,,-22.42,1.45,-8.45,,,,,,,,,,27.75,21.00,15.40,,,
603515,Opple Lighting Co.LTD,Consumer Staples,China,SHSE,1780.33,15.95,-20.85,-20.23,-35.33,-43.15,-37.97,,-17.15,-9.10,,17.55,18.51,19.01,20.11,21.36,25.97,27.22,0.32,6.27,11.00,2.90,3.39,10.07,12.65,12.65,2.65,1.92,3.74,10.18,17.25,33.33,5.84,-2.37,-0.31,5.45,11.12,13.10,13.44,0.96,0.30,12.37,17.51,19.79,,,,,,,10.93,5.50,8.99,12.73,20.86,29.29
603516,Beijing Tricolor Technology Co. Ltd,Information Technology,China,SHSE,310.51,11.26,-43.47,-40.07,-46.18,-36.87,,,-14.20,,,12.78,14.86,15.53,16.36,17.36,44.93,43.11,0.00,1.78,-3.01,12.29,19.32,16.39,17.70,,-20.44,-7.14,10.23,5.80,10.96,,-4.40,3.41,10.76,14.31,17.42,,-35.22,-14.70,-0.73,0.43,9.31,,,,,,,,3.07,12.45,11.45,34.13,39.92,
603517,Juewei Food Co. Ltd.,Consumer Staples,China,SHSE,4588.93,50.45,-25.28,-13.27,-38.82,39.36,120.08,,11.69,17.07,,47.66,52.47,55.61,58.84,62.81,47.35,50.09,-0.84,1.13,24.12,12.52,14.45,14.87,13.92,17.33,-2.09,2.81,7.91,13.90,19.06,31.90,17.44,8.71,11.47,14.80,16.71,24.80,39.86,10.65,15.26,20.87,22.55,38.18,,,,,,,14.77,11.71,23.95,32.55,31.00,27.49
603518,Jinhong Fashion Group Co.Ltd.,Consumer Discretionary,China,SHSE,368.45,7.31,-39.44,-37.31,-69.73,-17.96,-55.37,,-6.38,-14.88,,8.78,9.80,10.75,12.02,13.01,53.31,47.82,-18.37,,29.48,21.84,11.91,42.18,26.22,23.95,45.56,14.79,-4.99,41.09,16.25,15.31,35.22,23.72,12.11,42.25,25.79,24.37,-135.91,43.44,-6.36,17.43,7.14,9.41,,,,,,,-52.92,-39.38,-30.61,-17.17,-11.42,6.65
603519,Jiangsu Liba Enterprise Joint-Stock Co. Ltd.,Materials,China,SHSE,480.86,12.20,-14.41,-6.98,-9.96,-3.26,-2.34,,-1.10,-0.47,,11.20,12.01,12.48,12.75,12.88,39.94,42.72,,3.28,22.16,11.16,7.35,12.96,11.57,12.75,10.94,-5.84,10.07,13.93,10.36,8.21,9.33,-8.87,1.11,6.67,6.96,7.94,14.85,-8.84,6.30,8.65,10.44,10.70,,,,,,,8.90,6.49,5.17,3.88,12.21,14.38
603520,Zhejiang Starry Pharmaceutical Co.Ltd.,Health Care,China,XSSC,1077.54,21.28,-53.62,-45.98,-45.49,,,,,,,33.58,36.34,37.31,36.32,38.32,56.56,56.08,-0.03,2.35,46.29,23.61,30.96,24.34,17.20,14.72,27.11,14.21,36.63,30.70,22.29,17.16,24.18,15.56,27.56,23.80,20.03,16.64,35.62,37.87,51.19,33.58,25.05,16.96,,,,,,,28.77,115.89,102.55,15.01,24.07,18.52
603527,Anhui Zhongyuan New Materials Co. Ltd.,Industrials,China,SHSE,504.82,13.99,18.45,22.93,87.06,76.36,,,20.80,,,10.77,11.10,11.05,10.60,10.18,57.79,60.06,,1.43,76.74,45.02,28.31,25.77,17.50,,118.57,29.71,18.40,14.14,16.40,,81.18,23.81,13.20,7.98,9.67,,119.40,21.76,13.70,13.05,20.55,,,,,,,,11.85,6.95,6.94,24.65,26.62,
603528,DuoLun Technology Corporation Ltd.,Information Technology,China,SHSE,527.42,5.75,-17.74,-17.62,-30.56,-22.29,-54.03,,-8.06,-14.38,,5.90,6.19,6.36,6.69,7.07,38.63,48.01,,,12.43,1.20,9.12,-3.00,1.09,10.59,-98.25,-91.48,-79.91,-67.78,-54.26,-30.95,-6.96,-11.40,-5.28,-11.47,-6.10,7.49,-315.60,5.73,8.31,-11.10,-5.90,14.06,,,,,,,-10.55,-7.25,-3.19,-0.38,18.74,25.12
603529,AIMA Technology Group CO. LTD,Consumer Discretionary,China,XSSC,4998.54,58.77,81.78,85.48,,,,,,,,37.00,,,,,52.43,53.95,-5.85,0.85,19.33,21.54,19.65,19.03,,,-6.49,-6.30,8.05,0.25,,,22.13,12.69,15.43,10.61,,,10.94,12.84,15.74,8.13,,,,,,,,,100.68,65.66,60.05,46.21,,
603530,Jiangsu Shemar Electric Co.Ltd,Industrials,China,SHSE,958.31,14.98,-21.25,-19.48,-11.47,,,,,,,13.15,15.01,16.06,16.17,16.42,56.42,62.81,-6.98,0.67,10.29,7.84,3.81,5.44,13.09,,-42.59,-16.84,-8.14,-7.79,9.72,,-11.82,-1.80,-0.30,-0.65,10.88,,-23.05,-11.10,-6.12,-3.43,14.37,,,,,,,,47.86,24.39,31.93,28.69,26.51,
603533,IReader Technology Co. Ltd.,Information Technology,China,SHSE,952.88,14.67,-42.35,-37.34,-43.37,-1.94,,,-0.65,,,16.11,18.47,18.96,19.74,21.33,46.60,44.15,-0.33,0.27,0.49,4.89,2.85,11.57,25.61,,-46.25,23.01,17.82,14.60,9.67,,14.84,23.97,24.70,22.48,26.41,,-42.99,-3.28,2.63,14.30,14.76,,,,,,,,71.47,41.73,29.64,27.16,54.14,
603535,Guangzhou Jiacheng International Logistics Co.Ltd.,Industrials,China,SHSE,761.50,22.06,6.01,9.89,-8.34,73.90,,,20.23,,,18.96,19.38,20.07,21.02,21.26,45.92,51.81,-2.72,0.87,10.22,3.09,4.39,8.13,9.42,,21.89,12.61,19.23,11.02,15.02,,21.38,7.83,8.31,8.74,12.08,,12.86,19.44,9.87,11.91,14.69,,,,,,,,16.89,13.61,11.92,28.34,20.68,
603536,Shandong Huifa Foodstuff Co.Ltd.,Consumer Staples,China,SHSE,242.65,6.70,-12.83,-33.29,-17.36,-3.52,-39.79,,-1.19,-9.64,,6.96,7.23,7.19,7.18,7.55,57.71,58.79,-1.87,,17.15,16.82,16.59,13.16,7.72,,-421.93,176.02,31.50,10.80,2.45,,-11.92,7.77,1.69,-0.35,-1.67,,-697.52,381.33,44.75,26.77,12.40,,,,,,,,-13.19,-4.72,-3.76,9.27,8.56,
603538,Ningbo Menovo Pharmaceutical Co. Ltd.,Health Care,China,SHSE,949.71,30.13,19.09,13.83,4.28,99.64,76.77,,25.89,12.05,,33.68,30.34,28.63,27.96,28.19,61.08,74.37,-0.46,0.66,5.43,3.25,14.01,16.83,10.23,9.88,11.13,-5.70,22.85,13.20,8.04,6.81,16.09,2.83,19.80,17.70,12.19,11.39,-8.62,-2.82,13.94,12.57,10.09,7.47,,,,,,,15.43,16.21,16.24,21.44,18.06,19.23
603551,AUPU Home Style Corporation Limited,Consumer Discretionary,China,SHSE,453.99,7.72,-18.96,-19.59,-26.78,,,,,,,8.83,9.23,9.52,9.82,10.28,35.76,41.58,1.97,7.77,29.19,11.69,6.91,10.49,,,-13.11,-23.86,-22.49,-12.83,,,16.36,1.47,-0.07,5.94,,,-83.56,-65.94,-53.16,-35.03,,,,,,,,,-9.44,18.57,20.30,16.72,,
603555,Guirenniao Co. Ltd.,Consumer Discretionary,China,XSSC,1002.40,4.31,55.04,40.85,53.93,-13.10,-81.25,,-4.57,-28.43,,3.48,3.30,3.19,3.14,3.04,45.55,49.61,-11.08,,19.43,-5.27,-20.39,-9.04,-4.22,-6.05,-113.19,-82.20,-57.29,-48.33,-35.48,-27.73,-19.11,-10.77,-23.88,-18.85,-11.78,-10.77,-194.36,-42.63,-19.29,4.27,2.08,-1.22,,,,,,,-549.73,442.73,7.58,-6.38,-4.76,5.72
603556,Hexing Electrical Co.Ltd.,Information Technology,China,SHSE,1168.73,16.16,19.35,21.55,40.77,28.04,-41.98,,8.58,-10.31,,13.59,13.57,13.39,13.24,13.06,41.45,43.07,0.36,1.86,-4.09,-4.56,1.77,4.45,6.62,9.44,-52.98,-34.88,-20.82,-17.68,-11.28,-4.08,-26.03,-14.79,-6.68,-2.26,2.31,7.13,-34.79,-20.82,-1.66,-9.19,-1.71,4.82,,,,,,,1.36,2.21,3.79,5.58,23.71,26.69
603557,Qibu Co.Ltd.,Consumer Discretionary,China,SHSE,248.61,3.40,-37.04,-33.46,-36.21,-59.94,,,-26.26,,,4.01,4.48,4.63,4.70,4.88,39.46,33.65,0.48,,35.78,-16.98,-9.12,-3.17,2.00,,-42.74,-0.84,-3.75,-4.20,3.34,,649.38,-29.58,-21.37,-11.55,-1.81,,-18.49,26.17,8.14,5.40,11.72,,,,,,,,-17.75,-10.63,-6.17,5.94,14.56,
603558,Zhejiang Jasan Holding Group Co. Ltd.,Consumer Discretionary,China,SHSE,642.10,11.59,-0.45,3.05,34.33,40.42,-28.12,,11.97,-6.38,,11.82,11.66,11.48,10.96,10.52,46.85,48.09,6.61,1.29,29.65,7.35,9.16,25.32,17.98,17.84,342.19,-7.25,1.61,28.34,9.43,10.92,76.81,2.83,7.50,26.21,17.11,16.58,-131.69,-21.78,-6.78,10.05,11.71,12.52,,,,,,,-3.72,-5.06,-0.59,3.61,28.85,28.36
603559,Zhongtong Guomai Communication Co. Ltd.,Information Technology,China,SHSE,235.00,11.08,-9.99,-9.99,-11.99,-43.61,-49.92,,-17.37,-12.90,,11.39,11.54,11.65,12.05,12.08,48.22,54.07,0.04,,-21.14,-14.82,-10.49,0.95,4.87,4.82,-1156.89,45.08,8.27,5.59,5.50,6.17,-54.48,-38.06,-29.40,-11.56,-7.30,-3.19,35808.68,359.25,93.38,52.98,38.20,27.29,,,,,,,-13.48,-6.86,-3.63,-1.77,8.95,12.18
603565,Shanghai Zhonggu Logistics Co. Ltd.,Industrials,China,SHSE,3089.08,14.71,-18.98,-28.46,-17.50,,,,,,,17.56,18.62,19.25,20.20,20.07,47.99,39.94,-13.93,10.20,17.97,11.42,15.02,27.39,26.15,,85.53,50.67,56.29,71.70,114.28,,79.36,47.31,50.19,53.23,71.12,,136.00,67.44,63.40,49.98,72.55,,,,,,,,86.89,79.20,62.84,68.46,64.93,
603566,Pulike Biological Engineering Inc.,Health Care,China,SHSE,1158.54,24.88,13.45,3.52,-0.47,101.53,17.53,,26.29,3.28,,25.58,24.65,23.20,22.68,22.84,49.68,52.40,,0.80,18.31,28.70,21.79,13.51,12.70,10.29,30.64,77.37,28.25,6.40,5.18,4.91,20.32,33.11,20.78,11.59,10.56,9.76,7.20,49.49,21.65,5.36,8.24,7.78,,,,,,,2.58,2.98,2.09,3.54,14.93,20.41
603567,Heilongjiang ZBD Pharmaceutical Co. Ltd.,Health Care,China,SHSE,1558.55,11.18,-26.26,-25.77,-25.63,-8.40,-27.47,,-2.88,-6.22,,12.80,13.38,14.12,14.53,14.85,32.48,36.11,-12.43,0.95,21.24,11.97,14.06,11.53,14.57,14.44,-53.79,-30.90,-24.44,-10.22,-9.76,-3.01,-31.27,-17.49,-12.13,-2.84,4.16,8.13,-23.88,-9.85,-10.45,-8.21,-5.05,1.16,,,,,,,29.30,16.88,13.01,10.88,19.11,23.01
603568,Zhejiang Weiming Environment Protection Co. Ltd.,Industrials,China,SHSE,8023.51,32.00,14.25,31.74,58.99,159.04,263.93,,37.30,29.44,,22.67,23.77,23.36,22.87,21.99,44.78,47.15,0.31,0.41,34.00,43.30,39.34,43.28,30.00,31.14,16.56,22.50,25.04,39.10,25.27,32.49,18.21,25.76,28.90,35.95,23.99,28.38,22.13,25.53,27.54,36.12,31.77,36.23,,,,,,,-214.51,64.29,41.86,107.53,5.71,15.85
603569,Beijing Changjiu Logistics Co.Ltd,Industrials,China,SHSE,649.33,7.83,8.30,5.95,17.74,-26.42,-62.94,,-9.71,-17.99,,8.81,8.28,7.88,7.66,7.65,54.24,69.90,,,10.04,-3.17,-6.46,0.87,5.70,7.45,-30.04,-16.25,-33.85,-16.66,-9.15,-0.96,-32.00,-22.10,-25.42,-12.01,-6.09,0.61,-28.92,-8.25,-40.42,-25.13,-14.96,-3.42,,,,,,,-1.48,-9.58,-7.87,1.44,15.23,13.60
603577,Qingdao Huijintong Power Equipment Co.Ltd.,Materials,China,SHSE,539.05,10.74,16.48,8.73,22.28,33.21,-22.85,,10.02,-5.05,,10.68,10.37,10.02,9.78,9.68,46.64,52.45,-10.91,0.56,28.98,24.25,37.64,30.81,24.38,19.10,-33.79,3.22,28.19,5.45,8.55,12.27,-9.43,-2.63,20.38,12.75,14.30,13.65,-37.49,5.94,27.78,0.88,6.99,19.01,,,,,,,33.00,20.71,25.99,15.77,23.68,23.60
603578,Zhejiang Three Stars New Materials Co. Ltd.,Industrials,China,SHSE,335.38,12.70,-0.78,1.94,21.20,19.11,-48.15,,6.00,-12.30,,11.97,12.35,12.49,12.20,12.07,40.31,43.47,,1.73,43.52,55.85,36.22,24.73,19.63,,30.96,20.63,13.59,16.58,15.00,,32.98,18.19,16.71,14.53,13.37,,18.15,26.45,17.93,15.60,16.20,,,,,,,,25.20,21.63,20.50,35.78,25.42,
603579,Shanghai Rongtai Health Technology Corporation Limited,Consumer Discretionary,China,SHSE,465.11,23.40,-27.81,-26.87,-32.53,-10.43,-56.17,,-3.60,-15.19,,25.27,27.21,27.78,28.65,29.83,29.67,28.52,0.67,2.99,29.30,6.26,4.40,15.25,20.14,22.95,10.63,-5.57,-6.73,3.04,19.32,28.53,21.26,-1.24,-3.53,7.48,18.05,23.21,22.45,-10.58,-1.75,2.72,21.18,28.97,,,,,,,5.37,3.72,5.77,32.06,39.75,29.57
603580,AA Industrial Belting (Shanghai) Co.Ltd,Industrials,China,SHSE,233.81,12.09,3.07,-4.05,15.36,-7.76,-34.35,,-2.65,-8.06,,10.99,11.25,11.10,10.95,10.92,38.37,41.33,,,30.04,14.23,10.31,11.07,8.38,7.08,16.66,8.85,-1.49,0.95,3.06,2.06,24.57,4.42,2.33,4.69,4.74,6.97,11.48,-2.10,-1.63,1.87,3.98,4.81,,,,,,,2.10,3.14,3.78,16.27,17.14,21.54
603583,Zhejiang Jiecang Linear Motion Technology Co.Ltd.,Information Technology,China,XSSC,1784.92,31.58,-35.95,-27.95,-39.05,99.66,,,25.89,,,31.26,36.52,39.42,41.44,42.27,49.40,50.45,0.00,0.70,41.15,36.86,33.19,39.11,42.79,,-55.22,-16.57,-12.01,5.20,22.41,,-3.70,18.54,15.05,23.18,35.46,,-33.29,-2.34,2.13,15.95,31.31,,,,,,,,-7.02,38.53,29.87,58.27,63.08,
603585,Suli Co. Ltd.,Materials,China,SHSE,501.88,18.84,0.17,-7.94,27.75,-17.94,-23.12,,-6.37,-5.12,,18.72,18.78,18.17,17.63,17.19,37.75,44.62,,2.12,47.03,12.44,11.66,11.15,14.47,12.93,32.10,-16.52,-13.55,2.18,16.18,15.77,28.30,-10.08,-6.97,2.09,12.57,14.13,32.99,-12.45,-9.36,4.64,18.99,20.67,,,,,,,9.36,4.77,7.08,9.60,27.73,24.11
603586,Shandong Gold Phoenix Co.Ltd,Consumer Discretionary,China,SHSE,441.02,15.20,13.60,15.85,14.63,6.15,-47.77,,2.01,-12.17,,11.92,12.31,12.14,12.17,12.29,44.97,44.29,0.05,,8.26,-7.33,-0.15,1.54,4.01,,-99.16,-91.76,-73.20,-63.73,-50.14,,-50.34,-39.09,-20.05,-17.56,-9.68,,-131.09,-50.03,-16.89,-24.53,-13.67,,,,,,,,-7.98,-4.37,-2.16,17.13,19.12,
603587,Dazzle Fashion Co. Ltd,Consumer Discretionary,China,SHSE,1081.57,15.35,-19.89,-19.46,-35.76,-13.52,,,-4.72,,,15.87,16.80,17.50,18.55,18.96,30.94,30.71,0.00,5.21,13.00,10.38,11.32,9.80,7.26,,14.04,6.47,6.07,3.83,4.05,,12.69,11.36,12.59,9.75,7.54,,9.47,5.09,6.29,5.71,5.87,,,,,,,,9.44,6.70,6.59,34.48,29.49,
603588,Beijing GeoEnviron Engineering & Technology Inc.,Industrials,China,SHSE,2347.84,12.40,-14.88,-9.08,-7.22,83.00,32.78,,22.29,5.83,,12.57,13.01,13.18,13.21,13.04,37.46,37.34,,0.56,14.65,24.18,27.66,37.99,39.11,29.79,22.49,33.10,29.20,43.77,42.38,23.47,20.09,27.79,24.30,34.64,33.78,25.62,32.03,32.77,30.79,35.93,30.03,19.29,,,,,,,-37.98,-11.12,63.07,-2.27,-3.58,6.95
603589,Anhui Kouzi Distillery Co. Ltd.,Consumer Staples,China,SHSE,4647.20,52.61,-23.74,-15.66,-24.06,-9.50,54.62,,-3.27,9.10,,57.42,62.57,61.59,60.99,61.57,46.05,45.15,,2.85,25.37,3.75,5.61,12.18,12.11,,26.66,-3.26,1.05,14.57,19.85,,22.99,2.76,5.30,12.59,13.82,,35.38,0.20,4.06,17.13,22.29,,,,,,,,13.48,8.43,10.62,14.69,21.06,
603590,Beijing Konruns Pharmaceutical Co.Ltd.,Health Care,China,XSSC,597.53,25.80,-19.71,-20.52,-25.04,-29.71,,,-11.08,,,27.26,28.52,29.39,30.22,31.31,32.00,38.96,3.40,1.16,0.14,-12.84,-5.94,18.52,,,0.75,-26.02,-12.69,-6.99,,,-6.05,-16.44,-8.64,17.98,,,-19.29,-25.42,-17.54,-5.04,,,,,,,,,-8.58,-13.94,-6.28,20.55,,
603595,Zhejiang Tony Electronic Co. Ltd,Industrials,China,SHSE,1596.17,46.40,25.72,45.36,88.43,113.14,303.79,,28.66,32.16,,32.75,33.53,33.49,32.58,30.34,61.72,60.41,-4.58,0.03,44.27,42.35,15.35,32.19,30.46,,28.03,90.97,-16.05,-5.71,0.31,,28.25,48.80,1.27,15.45,17.30,,-30.14,-52.56,-33.84,-12.03,-3.43,,,,,,,,51.35,24.06,23.17,46.11,47.79,
603596,Bethel Automotive Safety Systems Co. Ltd,Consumer Discretionary,China,SHSE,5317.59,87.95,26.59,8.13,138.90,455.53,,,77.02,,,69.02,70.01,66.82,61.80,57.01,67.25,70.80,-0.05,0.15,14.81,5.18,10.30,9.56,23.43,,-2.63,3.11,13.48,4.34,34.00,,6.79,3.91,11.22,9.04,25.71,,9.33,12.10,28.59,13.13,34.34,,,,,,,,30.21,25.32,22.77,34.65,46.09,
603598,Inly Media Co. Ltd.,Communication Services,China,SHSE,317.93,8.02,-25.74,-45.59,-21.60,-2.20,-50.32,,-0.74,-12.62,,9.75,10.49,10.03,9.89,10.08,65.04,75.52,0.18,,-1.78,35.37,20.43,25.98,21.28,21.80,-114.14,-63.83,-35.60,-20.28,-18.70,-12.60,-22.95,-13.83,-3.17,11.18,7.62,7.69,-302.99,-0.87,54.13,44.39,22.45,17.81,,,,,,,-2.21,74.91,92.80,-18.29,-4.93,2.90
603599,Anhui Guangxin Agrochemical Co. Ltd.,Materials,China,SHSE,2580.32,26.99,-0.71,7.83,19.96,143.00,170.39,,34.40,21.98,,25.67,25.79,25.57,24.99,24.26,43.84,37.57,-0.18,3.71,63.12,33.58,24.92,29.87,24.25,19.09,171.06,90.17,53.18,54.49,37.97,22.28,109.33,55.36,36.72,38.97,34.73,23.02,151.28,71.05,46.65,52.20,38.28,23.88,,,,,,,24.27,17.73,15.08,25.21,28.39,25.71
603600,UE Furniture Co. Ltd.,Industrials,China,SHSE,395.45,8.96,-25.53,-25.77,-17.37,3.11,-40.29,,1.03,-9.79,,9.03,9.89,10.14,10.21,10.33,37.38,42.44,1.79,2.46,35.67,37.88,24.55,27.15,25.32,21.19,-36.17,1.29,35.49,9.79,14.00,11.91,4.08,17.57,21.66,17.98,20.69,17.25,-22.01,0.00,20.39,8.57,18.78,12.39,,,,,,,2.83,3.45,4.30,16.86,25.84,25.76
603601,Chongqing Zaisheng Technology Co. Ltd.,Materials,China,XSSC,914.83,6.08,-30.48,-24.66,-27.38,,,,,,,6.25,6.91,7.31,7.66,7.75,33.14,35.77,-0.40,1.73,-14.04,13.73,14.39,38.32,33.58,26.57,-45.57,16.52,16.84,28.61,29.14,21.31,-30.09,10.09,11.97,29.20,29.07,23.80,-30.64,20.81,16.21,25.28,31.56,22.70,,,,,,,13.22,27.06,20.48,9.26,35.09,28.39
603602,Hangzhou Freely Communication Co. Ltd.,Industrials,China,SHSE,272.12,9.02,-11.97,-23.96,-12.23,-38.98,,,-15.17,,,10.89,10.98,10.64,10.64,10.62,46.05,56.67,,0.33,13.66,1.10,14.83,11.58,15.02,12.95,-167.70,-62.58,-52.01,-41.77,-31.54,-22.46,11.98,-8.61,-0.26,-1.08,-0.13,-0.63,6.75,-32.14,-26.43,-19.88,-13.26,-7.93,,,,,,,1.55,2.64,2.61,18.11,15.10,17.44
603603,Poten Environment Group Co.Ltd.,Industrials,China,SHSE,492.78,7.97,18.60,25.51,44.91,-46.58,-78.78,,-18.65,-26.63,,4.68,5.25,5.48,5.43,5.47,62.41,65.09,0.18,,-40.25,-36.98,-35.80,-14.55,-3.81,12.45,344.78,73.48,27.62,29.84,29.54,37.92,-289.73,27.21,-24.76,-8.61,0.34,18.77,231.48,40.36,97.28,58.09,47.50,52.18,,,,,,,119.97,92.83,85.11,50.55,34.63,57.23
603605,Proya Cosmetics Co.Ltd.,Consumer Staples,China,XSSC,6704.09,160.97,8.63,22.66,23.32,,,,,,,141.08,139.64,138.64,135.58,134.17,40.77,40.05,0.00,0.53,23.47,21.79,25.19,23.34,15.02,,32.94,25.28,24.27,32.39,19.62,,29.01,24.07,26.51,25.12,15.70,,21.03,21.13,26.12,30.26,20.28,,,,,,,,21.21,20.74,21.99,63.81,57.06,
603606,Ningbo Orient Wires & Cables Co.Ltd.,Industrials,China,XSSC,8539.19,83.90,65.02,77.89,273.89,,,,,,,57.49,55.10,51.87,46.32,42.00,63.52,61.03,,0.42,57.00,46.61,37.91,35.42,25.77,20.66,37.85,59.68,82.54,92.08,45.62,29.21,30.86,48.10,58.82,56.28,38.28,26.66,33.98,62.15,90.70,87.10,51.46,30.47,,,,,,,62.02,56.58,42.00,44.50,30.22,27.73
603607,Zhejiang Jinghua Laser Technology Co.Ltd,Materials,China,SHSE,360.36,13.64,-14.21,-12.03,-4.01,3.42,,,1.13,,,13.34,14.05,14.29,14.48,14.55,32.25,31.03,0.00,1.83,24.49,14.34,16.46,14.75,9.21,,9.82,3.76,7.70,8.33,6.52,,17.80,10.11,16.82,11.91,8.80,,3.27,2.88,5.10,10.63,10.87,,,,,,,,10.76,10.62,3.90,26.53,22.49,
603608,Topscore Fashion Co. Ltd.,Consumer Discretionary,China,SHSE,268.95,4.33,-33.59,-35.57,-30.27,-35.60,-65.50,,-13.63,-18.21,,4.95,5.39,5.44,5.53,5.70,39.76,47.88,0.95,,2.52,-4.00,-2.11,4.46,1.92,6.21,-100.52,-95.44,-87.64,-67.94,-57.30,-43.29,-2.28,-1.97,-2.40,4.19,2.09,6.27,-86.01,-44.19,-35.63,-11.24,-8.48,-4.55,,,,,,,-3.61,1.47,1.23,0.42,11.01,12.16
603609,Wellhope Foods Co. Ltd.,Consumer Staples,China,SHSE,1351.89,9.97,-2.64,-15.22,-3.02,-16.34,12.09,,-5.77,2.31,,9.16,9.55,9.53,9.54,9.75,38.04,44.10,2.34,,23.73,28.70,23.22,19.94,18.20,15.04,-67.86,-40.97,-9.73,-3.44,1.95,0.61,-26.93,-11.60,5.03,6.12,8.33,7.83,-90.40,-68.56,-40.12,-22.61,-10.05,-7.90,,,,,,,-4.88,6.16,19.01,17.23,16.03,17.52
603610,Keeson Technology Corporation Limited,Consumer Discretionary,China,XSSC,655.22,12.35,-37.37,-33.40,-8.85,,,,,,,13.95,15.66,17.34,16.74,16.44,45.30,45.83,-0.01,3.24,31.28,8.31,7.46,18.58,,,15.54,-5.25,6.60,45.08,,,22.63,2.89,8.34,16.54,,,30.61,-4.90,6.86,68.21,,,,,,,,,7.80,6.01,56.61,90.56,,
603611,Noblelift Intelligent Equipment Co.Ltd.,Industrials,China,SHSE,655.72,17.20,-8.22,-10.16,27.73,7.94,5.12,,2.58,1.00,,16.12,17.07,17.72,17.38,16.75,51.73,43.49,,3.20,44.39,38.09,32.12,35.06,25.42,16.26,23.80,18.93,13.82,17.88,16.98,14.61,21.08,25.22,22.98,25.87,24.03,18.70,23.85,11.32,16.80,15.69,20.30,14.88,,,,,,,19.50,20.15,-1.25,8.10,16.35,16.75
603612,Sunstone Development Co. Ltd.,Materials,China,XSSC,3280.20,48.19,139.86,133.82,176.51,349.11,,,64.91,,,24.08,22.88,23.13,22.46,21.59,65.92,74.23,-1.30,0.98,61.65,47.09,41.28,36.92,26.51,22.16,104.59,114.35,48.41,50.22,22.32,21.37,76.33,65.38,38.42,29.78,19.55,20.10,189.64,167.82,45.44,47.47,21.29,17.76,,,,,,,25.94,34.52,24.22,26.01,19.36,15.40
603613,Beijing United Information Technology Co.Ltd.,Industrials,China,XSSC,6416.03,86.94,17.45,14.78,5.66,,,,,,,78.18,77.91,78.06,76.93,74.97,42.81,40.50,-5.83,0.19,116.98,127.43,116.40,110.10,125.47,,105.34,87.33,79.98,96.98,101.50,,105.05,63.53,58.44,58.53,44.88,,89.97,90.77,83.34,89.10,93.08,,,,,,,,13.47,100.05,114.58,97.70,87.64,
