Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
AGFB,AGF Management Limited,Financials,Canada,TSX,326.25,6.22,-22.46,-21.25,-14.48,38.96,16.38,6.00,11.57,3.07,0.58,6.96,7.22,7.40,7.41,7.46,27.50,33.24,3.85,6.11,4.77,2.69,0.87,1.44,-0.11,-2.29,-44.15,-17.45,-12.44,-4.37,-7.50,-9.54,0.16,0.56,-1.78,-0.02,-0.44,-2.23,-77.40,-9.38,-19.12,-1.51,-6.14,-9.24,,,,,,,20.69,118.33,45.35,13.63,19.59,-5.45
AGHH,Canadian Silver Hunter Inc.,Materials,Canada,TSXV,0.43,0.0200,-60.00,-60.00,-69.23,-66.67,-78.95,-75.00,-23.86,-26.74,-12.93,0.0476,0.0580,0.0655,0.0669,0.0691,213.47,246.46,-82.52,,,,,,,,-21.31,-10.38,-18.24,4.00,-8.27,-9.13,,,,,,,-12.09,-10.27,-18.35,3.92,-8.09,-9.03,,,,,,,104.31,104.25,17.51,-7.75,-8.49,-12.74
AGI,Alamos Gold Inc.,Materials,Canada,TSX,2764.51,9.19,-4.93,3.70,-9.15,16.58,14.13,,5.24,2.67,,9.94,9.65,9.70,9.69,9.80,40.56,47.21,0.34,1.39,10.09,9.80,8.11,11.30,16.18,25.65,2.18,37.78,119.56,62.21,12.81,49.11,8.18,18.67,36.82,21.71,22.98,25.24,-146.26,-16.69,-2.79,30.09,-12.48,-9.29,,,,,,,-4.06,0.74,1.68,9.23,10.16,4.60
AGL,Aguila Copper Corp.,Materials,Canada,TSXV,3.63,0.1850,-5.13,-27.45,-43.94,-19.57,-7.50,-97.69,-6.96,-1.55,-31.36,0.2416,0.2316,0.2364,0.275,0.286,153.74,147.82,-16.25,,,,,,,,522.86,172.92,95.24,10.78,5.69,-3.48,,,,,,,567.90,168.41,144.25,14.34,24.68,-1.49,,,,,,,-798.83,160.45,63.52,30.11,15.67,8.92
AGMR,Silver Mountain Resources Inc.,Materials,Canada,TSXV,24.34,0.1700,,,,,,,,,,0.295,,,,,100.28,100.28,-78.69,,,,,,,,107.14,17.26,,,,,,,,,,,161.85,47.40,,,,,,,,,,,134.42,189.26,,,,
AGN,Algernon Pharmaceuticals Inc.,Health Care,Canada,CNSX,5.34,3.17,-22.68,-63.35,-62.71,-84.54,-84.15,,-46.29,-30.79,,5.20,5.55,5.99,6.69,8.06,106.31,98.60,-13.56,,,,,,,,-6.79,109.60,106.16,22.84,,,,,,,,,-9.42,101.99,102.05,2.38,,,,,,,,,-45.13,1092.66,45.04,19.92,,
AGRA,Agra Ventures Ltd.,Health Care,Canada,CNSX,1.13,0.0430,-92.59,-91.73,-98.57,-99.92,-99.58,,-90.82,-66.45,,0.1831,0.293,0.448,0.84,1.28,193.28,222.58,27.25,,-37.77,1445.11,,46.22,,,-73.77,-70.15,-2.52,31.17,23.75,21.26,76.14,542.68,,197.36,,,-95.05,-77.54,-3.90,20.07,23.75,22.45,,,,,,,411.43,-45.44,-9.02,66.29,66.76,27.75
AGRIV,Agrinam Acquisition Corporation,Financials,United States,TSX,115.59,10.00,,,,,,,,,,,,,,,8.58,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGX,Silver X Mining Corp.,Materials,Canada,TSXV,20.48,0.1900,-43.28,-38.71,-55.81,-45.71,-76.25,-97.12,-17.71,-24.95,-29.83,0.2435,0.262,0.282,0.302,0.355,83.55,91.71,-87.86,,,,,,,,962.93,243.45,110.46,30.85,7.34,10.50,,,,,,,1218.86,287.33,116.94,7.31,5.78,11.30,,,,,,,-1593.61,271.94,179.40,4.83,90.31,11.01
AH,Aleafia Health Inc.,Health Care,Canada,TSX,20.12,0.0650,-51.85,-48.00,-83.33,-94.58,,,-62.10,,,0.0916,0.1018,0.1319,0.1743,0.2152,102.89,113.30,-77.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHR,Amarc Resources Ltd.,Materials,Canada,TSXV,14.33,0.1000,-4.76,-16.67,-20.00,122.22,-44.44,-44.44,30.43,-11.07,-5.70,0.1116,0.1125,0.1134,0.1176,0.1126,88.15,95.72,-1.65,,,,,,,,-21.68,-44.13,-38.65,-13.71,-3.15,-11.66,,,,,,,-208.55,-16.44,-13.08,3.99,-6.36,-14.43,,,,,,,-99.09,-87.24,-80.78,-51.85,-59.79,-49.91
AI,Atrium Mortgage Investment Corporation,Financials,Canada,TSX,371.16,11.24,-17.24,-17.65,-17.65,2.87,30.88,,0.95,5.52,,13.05,13.42,13.64,13.81,13.91,17.46,21.26,-0.04,8.63,5.88,3.11,7.01,9.67,10.27,16.95,,,,,,,6.39,3.34,7.39,9.74,10.20,16.26,6.65,4.10,7.36,9.86,10.30,16.04,,,,,,,1.57,1.59,6.68,11.04,9.56,12.65
AIF,Altus Group Limited,Real Estate,Canada,TSX,1580.41,46.25,-34.42,-29.47,-19.97,44.24,78.45,690.01,12.96,12.26,22.93,47.14,52.22,55.36,56.85,57.06,34.00,36.20,-8.13,1.30,11.45,9.07,7.01,7.14,9.09,8.89,-0.23,15.53,59.65,10.03,5.14,16.61,8.60,6.72,7.59,5.83,9.48,9.74,19.85,18.82,11.69,12.48,10.01,3.44,,,,,,,-470.07,396.36,92.81,69.40,11.79,0.19
AII,Almonty Industries Inc.,Materials,Canada,TSX,140.99,0.85,-4.49,-7.61,-13.27,6.25,277.78,-1.74,2.04,30.39,-0.17,0.90,0.90,0.90,0.91,0.94,45.00,47.59,-9.36,,-16.93,-26.15,,,,,-42.93,-44.80,,,,,-38.35,-77.88,,,,,-14.40,-21.21,,,,,,,,,,,28.53,5.30,,,,
AIM,Aimia Inc.,Communication Services,Canada,TSX,312.35,4.49,-9.29,-17.46,-4.26,15.42,173.78,-52.53,4.89,22.27,-7.17,4.72,4.86,4.86,4.76,4.76,36.17,34.62,1.44,,-11.89,-68.54,-57.75,-62.76,-52.95,-40.09,58.97,-60.95,-46.72,-28.62,31.75,-20.72,-226.67,-81.35,-58.19,-64.63,-53.93,-41.36,300.00,-87.86,-38.93,-24.37,-12.05,-12.12,,,,,,,-14.15,-6.92,-36.70,-45.81,-34.62,-24.33
AIML,AI/ML Innovations Inc.,Information Technology,Canada,CNSX,3.76,0.1400,-45.10,-46.15,-81.33,-6.67,-30.00,-86.67,-2.17,-6.87,-18.21,0.1496,0.1780,0.272,0.351,0.406,128.35,156.41,-42.19,,,,,,,,810.17,307.31,156.74,48.68,21.98,-13.32,,,,,,,1164.86,304.38,180.06,43.05,29.19,-8.82,,,,,,,-226.64,9.19,9.27,5.90,19.58,28.50
AIPU,AIP Realty Trust,,,TSXV,0.47,1.45,,,,34.34,,,10.26,,,2.17,,,,,153.92,153.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,Clean Air Metals Inc.,Materials,Canada,TSXV,29.11,0.1700,-22.73,-22.73,-38.18,-12.82,47.83,-77.33,-3.75,8.11,-13.78,0.2228,0.2175,0.2190,0.2239,0.2393,80.84,77.64,-33.31,,,,,,,,-13.53,84.43,138.95,102.39,68.04,32.22,-96.50,,,,,,70.46,38.25,113.48,88.12,56.57,27.67,,,,,,,33.62,394.63,256.73,166.71,158.44,78.57
AIS,A.I.S. Resources Limited,Materials,Canada,TSXV,2.98,0.0200,-55.56,-66.67,-69.23,-66.67,-94.12,-80.00,-30.62,-43.20,-14.78,0.0345,0.0397,0.0433,0.0488,0.0531,141.62,167.01,-32.14,,,,,60.02,38.30,33.65,-44.26,-38.39,-29.19,-4.92,-6.13,25.09,,-56.04,173.49,140.75,3.24,38.25,-22.98,-61.27,-35.94,2.39,-2.40,17.82,,,,,,,178.82,1033.42,16.08,31.93,76.43,22.90
AJN,AJN Resources Inc.,Materials,Canada,CNSX,7.96,0.360,24.14,46.94,2.86,71.43,,,19.43,,,0.357,0.330,0.315,0.308,0.314,190.30,172.38,-0.59,,,,,,,,-67.95,149.81,61.63,,,,,,,,,,-63.90,146.09,63.08,,,,,,,,,,-61.17,-34.25,3.41,,,
AKMY,K.B. Recycling Industries Ltd.,Materials,Israel,TSXV,18.76,0.1700,-47.69,-39.29,-66.67,,,,,,,0.2104,0.2482,0.282,0.320,0.336,105.66,134.04,-40.98,,21.26,-12.43,-9.80,,,,74.88,45.82,19.81,,,,12.35,-6.37,-8.39,,,,49.96,66.59,30.48,,,,,,,,,,-401.95,101.30,67.32,,,
AKR,Ackroo Inc.,Information Technology,Canada,TSXV,7.68,0.0750,-42.31,-40.00,-68.09,-34.78,7.14,,-13.22,1.39,,0.0908,0.1080,0.1281,0.1502,0.1669,116.34,132.58,-8.56,,-1.16,6.88,10.46,21.86,23.97,23.24,198.00,50.83,27.45,6.07,-0.35,17.81,-2.72,10.62,12.34,29.21,27.40,24.35,104.46,50.27,35.66,8.73,-0.76,19.02,,,,,,,-3.58,-8.36,97.70,31.74,24.53,17.43
AKTA,AKITA Drilling Ltd.,Energy,Canada,TSX,51.60,1.66,76.60,34.96,44.98,-31.69,-74.57,-78.56,-11.91,-23.91,-14.25,2.00,1.69,1.54,1.42,1.37,93.97,97.69,,,-8.00,-20.89,-2.39,12.51,-5.64,-5.79,43.39,6.86,12.39,140.02,25.52,-3.46,-27.17,-27.38,-13.95,-11.30,-12.77,-11.33,-77.50,2.77,9.61,31.54,-0.06,-1.06,,,,,,,-13.65,-26.76,-21.49,-9.75,-9.27,-4.16
AL,ALX Resources Corp.,Materials,Canada,TSXV,4.79,0.0300,-66.67,-62.50,-57.14,-45.45,-66.67,-80.00,-18.26,-19.70,-14.84,0.0548,0.0620,0.0738,0.0737,0.0761,115.86,113.47,-80.15,,,,,,,,222.31,-3.79,18.98,17.10,16.02,28.26,-81.55,-56.35,-40.31,,,,245.86,-7.47,14.49,-5.04,11.79,31.31,,,,,,,20.82,12.90,5.50,0.60,10.91,23.46
ALA,AltaGas Ltd.,Utilities,Canada,TSX,5958.78,27.61,3.04,3.91,9.07,59.23,25.99,63.81,16.74,4.72,5.05,28.57,27.99,27.32,27.01,26.70,18.97,21.46,-0.23,3.73,89.24,38.71,35.43,36.87,23.59,23.43,31.37,36.21,24.52,21.53,17.88,24.77,18.93,12.39,16.73,19.33,17.08,20.18,-48.73,-41.71,-13.36,6.82,11.74,11.80,,,,,,,42.25,-38.31,-16.71,-23.61,-14.64,-2.74
ALC,Algoma Central Corporation,Industrials,Canada,TSX,451.14,15.54,-6.94,-9.23,-1.97,58.55,83.60,123.90,16.57,12.90,8.38,16.74,16.90,16.97,16.89,16.87,22.91,21.03,0.00,4.38,9.75,2.69,5.62,8.88,3.41,0.27,28.55,27.83,26.98,25.30,8.79,0.26,9.46,10.77,14.05,13.82,7.80,1.69,79.21,84.42,17.28,19.79,6.53,1.79,,,,,,,14.41,-1.31,-2.72,0.08,0.77,3.22
ALCU,Alpha Copper Corp.,Materials,Canada,CNSX,14.81,0.390,-22.00,-32.76,44.44,,,,,,,0.67,0.68,0.57,0.52,0.461,152.41,121.92,-53.63,,,,,,,,205.81,59.72,-31.30,,,,,,,,,,183.74,48.89,-29.13,,,,,,,,,,134.23,36.68,60.80,,,
ALDE,Aldebaran Resources Inc.,Materials,Canada,TSXV,57.99,0.63,-25.00,-41.12,-10.00,57.50,,,16.27,,,0.84,0.83,0.78,0.75,0.71,85.29,83.40,-12.99,,,,,,,,-16.04,82.38,,,,,,,,,,,-10.57,81.04,,,,,,,,,,,13.87,6.94,,,,
ALE,Alerio Gold Corp.,Materials,Canada,CNSX,6.95,0.0900,-64.00,-60.00,,,,,,,,0.1638,,,,,117.72,112.62,,,,,,,,,113.52,,,,,,,,,,,,175.11,,,,,,,,,,,,79.55,,,,,
ALLI,Alpha Lithium Corporation,Materials,Canada,TSXV,94.35,0.79,-31.74,-33.47,10.58,348.64,-1.86,,64.78,-0.37,,0.91,0.98,1.00,0.93,0.90,90.65,78.15,-33.62,0.01,,,,,,,88.69,197.95,,,,,,,,,,,41.60,162.54,,,,,,,,,,,218.72,671.94,,,,
ALM,Alliance Mining Corp.,Materials,Canada,TSXV,0.83,0.1500,-40.00,-41.18,-85.00,-40.00,-85.00,-92.94,-15.71,-29.38,-23.30,0.51,0.465,0.437,0.397,0.374,266.80,228.77,-65.44,,,,,,,,125.53,57.27,2.06,28.31,9.24,0.22,,,,,,,106.75,53.20,1.06,26.35,10.36,-0.15,,,,,,,9.16,14.16,18.92,26.37,38.67,16.58
ALMA,Alma Gold Inc.,Materials,Canada,CNSX,0.88,0.1700,,-69.09,,,,,,,,0.60,,,,,276.94,302.83,-62.83,,,,,,,,262.12,,,,,,,,,,,,23.42,,,,,,,,,,,,2736.57,,,,,
ALPA,Alpha Metaverse Technologies Inc.,Communication Services,Canada,CNSX,6.61,0.1000,-59.18,-78.26,-81.48,,,,,,,0.1942,0.2401,0.260,0.274,,128.07,141.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPSU,Alpine Summit Energy Partners Inc.,Energy,United States,TSXV,187.50,5.55,43.81,10.90,,,,,,,,5.75,5.35,4.84,,,54.87,47.37,-3.00,3.78,2081.56,386.88,750.63,,,,38.22,43.35,125.14,,,,2765.98,644.37,670.45,,,,294.03,13.23,48.37,,,,,,,,,,-16.84,-39.11,-51.04,,,
ALS,Altius Minerals Corporation,Materials,Canada,TSX,612.61,16.70,-3.43,-1.85,-0.40,45.11,64.05,68.96,13.19,10.39,5.38,20.96,19.95,18.96,18.46,18.28,42.86,46.02,0.75,1.68,36.01,15.50,18.38,,,,58.82,40.06,28.79,,,,37.37,16.63,20.11,,,,-249.00,51.35,216.03,,,,,,,,,,25.56,8.46,6.83,,,
ALTA,Altamira Gold Corp.,Materials,Canada,TSXV,15.71,0.1250,-41.86,-43.18,-56.90,92.31,-26.47,,24.23,-5.95,,0.1955,0.2004,0.2114,0.2231,0.2479,101.98,97.69,-24.03,,,,,,,,3.42,19.39,7.79,-2.75,,,,,,,,,-0.89,19.44,11.91,-4.43,,,,,,,,,28.86,26.15,19.14,6.84,,
ALV,Alvopetro Energy Ltd.,Energy,Canada,TSXV,194.07,7.41,78.94,53.84,164.87,178.81,1258.29,,40.66,68.36,,5.90,5.43,5.27,4.89,4.56,48.45,45.17,0.17,4.80,200.48,793.14,272.77,120.58,61.55,,316.32,82.56,55.51,4.91,-7.30,,209.96,1423.31,395.17,149.43,86.55,,15.91,14.89,15.08,-12.06,-20.06,,,,,,,,8.77,1.68,-1.57,-4.77,-8.53,
ALY,AnalytixInsight Inc.,Information Technology,Canada,TSXV,28.52,0.385,-51.88,-46.53,-35.83,1.32,113.89,-57.22,0.44,16.39,-7.95,0.437,0.52,0.57,0.58,0.60,66.40,71.24,-26.78,,-5.58,-9.60,-14.71,22.79,23.61,3.25,36.40,17.57,11.00,21.01,-2.43,28.87,-16.59,-23.48,-21.47,4.28,24.40,-7.12,106.13,56.34,21.05,37.92,24.67,27.69,,,,,,,150.00,66.93,59.34,206.80,109.82,10.84
ALYA,Alithya Group Inc.,Information Technology,Canada,TSX,205.93,2.84,-12.35,-10.69,-21.11,-26.80,,,-9.86,,,3.12,3.20,3.25,3.31,3.29,43.98,43.99,-9.38,,52.23,25.28,27.86,30.47,,,-83.08,-46.66,-31.28,6.48,,,38.36,12.64,24.71,35.65,,,-10.32,-37.39,7.62,40.22,,,,,,,,,3152.29,386.05,25.75,83.46,,
AMC,Arizona Metals Corp.,Materials,Canada,TSXV,328.05,3.82,-37.89,-37.48,-9.05,,,,,,,5.51,5.58,5.35,5.11,5.00,53.40,51.97,-17.12,,,,,,,,133.81,118.78,134.61,,,,,,,,,,173.17,114.58,147.65,,,,,,,,,,1122.77,404.52,431.02,,,
AME,Abacus Mining & Exploration Corporation,Materials,Canada,TSXV,4.63,0.0600,-7.69,-14.29,-55.56,20.00,-88.00,-94.12,6.25,-34.52,-24.64,0.0639,0.0720,0.0839,0.0996,0.1112,131.57,130.84,-26.55,,,,,,,,145.51,88.52,14.45,28.20,12.21,5.56,,,,,,,80.19,41.74,16.04,-28.92,27.76,15.31,,,,,,,27.46,19.76,20.11,8.85,-13.19,-6.18
AMGP,AMG Acquisition Corp.,Financials,Canada,TSXV,0.53,0.1500,,,,,,,,,,,,,,,655.41,655.41,-198.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMI,Athabasca Minerals Inc.,Materials,Canada,TSXV,16.68,0.280,-22.22,-17.65,33.33,-56.25,69.70,-58.21,-24.07,11.14,-8.35,0.400,0.379,0.332,0.308,0.298,93.78,93.03,-8.86,,506.20,112.93,31.96,9.84,-9.82,,-36.77,-6.75,-13.09,-9.11,56.63,,3048.71,43.69,-7.89,-8.48,-21.30,,-38.05,-10.34,-4.48,-0.30,16.14,,,,,,,,15.38,2.91,1.00,-2.93,-5.25,
AMK,American Creek Resources Ltd.,Materials,Canada,TSXV,40.81,0.1200,-36.84,-35.14,-41.46,242.86,166.67,118.18,50.68,21.63,8.10,0.1731,0.1766,0.1809,0.1849,0.1924,60.86,56.44,-1.65,,,,,,,,41.13,40.11,70.34,-25.35,11.34,6.29,,,,,,,-82.56,-66.68,-38.52,-58.60,-25.86,-20.85,,,,,,,-81.79,-37.10,-0.42,7.68,-20.57,-17.84
AMMP,AmmPower Corp.,Materials,Canada,CNSX,16.68,0.2300,-38.67,-63.49,-71.95,,,,,,,0.306,0.369,0.415,0.470,0.62,96.14,103.73,-70.20,,,,,,,,9679.61,,,,,,,,,,,,10731.88,,,,,,,,,,,,374.18,,,,,
AMPD,AMPD Ventures Inc.,Information Technology,Canada,CNSX,13.58,0.1950,-54.65,-45.07,-11.36,,,,,,,0.1851,0.2380,0.275,0.280,0.271,127.87,119.92,-53.42,,32.05,7.42,,,,,-38.19,140.64,,,,,106.87,164.07,,,,,-60.19,132.74,,,,,,,,,,,73.41,52.31,,,,
AMPS,American Future Fuel Corporation,Materials,Canada,CNSX,17.08,0.400,,,,,,,,,,,,,,,89.88,89.88,-17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMRQ,Amaroq Minerals Ltd.,Materials,Canada,TSXV,89.77,0.66,10.00,10.00,17.86,100.00,22.22,,25.68,4.09,,0.62,0.60,0.58,0.57,0.56,71.06,76.12,,,,,,,,,110.67,116.98,81.04,80.46,,,,,,,,,100.09,119.98,83.08,84.87,,,,,,,,,-37.82,338.93,190.23,192.11,,
AMX,Amex Exploration Inc.,Materials,Canada,TSXV,118.94,1.50,-48.45,-51.14,-39.76,64.84,837.50,87.50,18.09,56.34,6.47,2.51,2.66,2.69,2.63,2.61,51.09,48.84,-41.58,,,,,,,,-12.51,-8.62,20.91,84.85,-0.60,18.76,,,,,,,-100.56,-94.92,-82.86,-44.99,-58.01,-33.40,,,,,,,33.14,68.28,118.79,65.90,43.71,23.70
AMY,American Manganese Inc.,Materials,Canada,TSXV,94.37,0.495,-4.81,-37.34,-56.19,230.00,209.37,350.00,48.77,25.30,16.21,0.62,0.65,0.68,0.77,0.84,83.43,66.76,-17.16,,,,,,,,622.03,30.56,85.30,74.64,62.66,17.15,,,,,,,-3582.60,27.36,75.27,74.38,60.64,17.52,,,,,,,861.67,160.03,1.82,9.29,-4.10,-7.08
AMZ,Azucar Minerals Ltd.,Materials,Canada,TSXV,3.40,0.0600,-25.00,-29.41,-45.45,-76.92,-91.97,,-38.61,-39.56,,0.1040,0.0999,0.0970,0.1020,0.1064,109.91,131.28,,,,,,,,,-27.93,-17.92,-29.94,-9.87,-15.11,,,,,,,,-27.52,-13.94,-38.77,15.33,-28.36,,,,,,,,-2.77,-3.82,-3.75,13.53,19.21,
AN,Arena Minerals Inc.,Materials,Canada,TSXV,123.83,0.415,-15.31,-14.43,176.67,591.67,176.67,-30.83,89.97,22.53,-3.61,0.482,0.466,0.459,0.406,0.361,107.02,80.11,-10.74,,,,,,,,1017.22,87.15,93.14,44.11,3.59,39.60,,,,,,,10191.33,86.13,42.26,21.47,0.98,35.78,,,,,,,6738.48,677.86,55.02,28.18,32.05,33.37
AND,Andlauer Healthcare Group Inc.,Health Care,Canada,TSX,1573.73,48.99,-9.10,-4.41,25.53,,,,,,,46.67,47.89,47.82,47.42,45.63,33.27,37.38,-4.93,0.45,40.01,23.20,16.69,14.50,,,52.76,28.51,22.05,19.54,,,44.72,27.41,20.96,15.81,,,138.52,73.82,49.87,36.26,,,,,,,,,-71.73,-35.03,-50.57,-30.96,,
ANK,Angkor Resources Corp.,Materials,Canada,TSXV,13.66,0.1050,16.67,-4.55,90.91,-19.23,-65.00,-66.67,-6.82,-18.91,-10.39,0.1187,0.1132,0.1063,0.0966,0.0899,91.53,106.39,-1.35,,,,,,,,399.52,89.36,49.94,17.34,25.71,5.17,,,,,,,360.80,81.25,42.54,23.43,85.17,4.37,,,,,,,-78.63,-40.56,-35.09,-25.73,-27.66,-11.76
ANRG,Anaergia Inc.,Industrials,Canada,TSX,306.16,6.21,-69.26,-64.66,-61.90,,,,,,,9.13,11.82,14.35,15.77,,85.64,94.51,-54.71,,19.95,30.87,34.20,,,,30.14,-29.61,-24.37,,,,10.77,20.37,24.62,,,,-50.61,13.38,-6.57,,,,,,,,,,-353.91,46.78,,,,
ANZ,Alianza Minerals Ltd.,Materials,Canada,TSXV,6.71,0.0550,-26.67,-31.25,-50.00,-31.25,-60.71,-97.50,-11.72,-17.02,-30.81,0.0625,0.0664,0.0702,0.0767,0.0827,86.49,94.34,-15.03,,,,,,,,51.04,19.37,-2.65,-12.39,-22.10,-5.20,441.42,482.15,35.85,-4.94,84.87,2.65,-11.08,-2.96,4.34,-8.36,-19.04,-3.29,,,,,,,84.07,44.32,38.88,19.38,11.69,1.54
AOC,Advantagewon Oil Corporation,Energy,Canada,CNSX,2.94,0.0800,-55.56,-51.52,-78.08,-80.00,-97.14,,-41.46,-50.83,,0.1098,0.1593,0.2085,0.2365,0.260,174.19,216.56,-39.84,,,-34.45,-14.20,-5.30,,,256.73,75.75,-34.43,19.28,2.22,,,11.81,18.89,13.94,,,110.97,-40.79,-27.50,18.13,5.70,,,,,,,,-159.57,181.94,-52.69,-29.93,-19.36,
AOI,Africa Oil Corp.,Energy,Canada,TSX,744.10,2.03,15.08,4.04,54.88,64.80,8.42,-76.13,18.08,1.63,-13.33,2.37,2.25,2.18,2.05,1.92,57.71,67.19,-0.13,1.58,,,,,,,-92.15,-65.49,-32.66,0.85,-26.33,0.34,,,,,,,-1182.79,10.30,41.93,60.76,8.62,33.45,,,,,,,33.72,45.73,22.89,11.25,80.95,30.17
AORO,Aloro Mining Corp.,Materials,Canada,TSXV,1.05,0.0250,-58.33,-61.54,-44.44,-50.00,-64.29,-98.75,-20.61,-18.58,-35.45,0.0541,0.0532,0.0527,0.0578,0.0561,332.51,495.40,,,,,,,,,42.42,6.44,0.91,-4.71,-24.47,-9.68,,,,,,,56.62,7.48,2.67,2.16,-23.07,-7.21,,,,,,,-22.81,-20.28,-14.53,63.91,12.13,-25.93
AOT,Ascot Resources Ltd.,Materials,Canada,TSX,123.79,0.370,-69.42,-67.26,-70.16,-44.78,-79.67,-61.05,-17.93,-27.25,-8.99,0.81,0.91,0.99,1.02,1.06,63.37,75.27,-96.60,,,,,,,,-12.45,4.41,4.80,,,,-31.64,-13.40,-25.12,,,,-65.02,-38.45,-6.97,,,,,,,,,,44.78,31.75,33.55,,,
APGO,Apollo Silver Corp.,Materials,Canada,TSXV,25.46,0.1900,-73.24,-69.35,-79.79,375.00,31.03,-96.04,64.98,5.51,-27.46,0.419,0.489,0.54,0.60,0.64,72.62,82.78,-165.65,,,,,,,,186.51,507.04,242.68,107.67,39.88,17.59,,,,,,20.24,73.57,345.89,173.73,81.00,28.60,10.52,,,,,,,1391.63,2072.29,1057.46,420.85,160.43,42.80
API,Appia Rare Earths & Uranium Corp.,Energy,Canada,CNSX,30.26,0.320,-44.83,-43.86,-57.89,6.67,137.04,,2.17,18.80,,0.492,0.51,0.55,0.59,0.64,93.68,85.94,-44.41,,,,,,,,156.28,-27.40,-2.68,32.99,15.60,-0.02,,,,,,,180.49,-25.53,-2.38,32.75,17.16,2.13,,,,,,,216.17,349.22,130.78,71.19,45.35,8.63
APLI,Appili Therapeutics Inc.,Health Care,Canada,TSX,6.52,0.0700,-39.13,-41.67,-88.89,-90.14,,,-53.74,,,0.0968,0.1050,0.2270,0.340,0.427,103.36,84.73,-66.11,,,164.28,,,,,57.23,100.38,55.54,50.14,,,,164.28,,,,,75.34,115.35,79.67,70.29,,,,,,,,,-125.65,-39.19,-9.55,18.93,,
APLV,ApartmentLove Inc.,Real Estate,Canada,CNSX,7.01,0.2000,-9.09,-14.89,,,,,,,,0.1698,0.2021,,,,187.98,205.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APM,Andean Precious Metals Corp.,Materials,Canada,TSXV,124.92,1.03,-41.14,-42.78,-24.26,,,,,,,1.39,1.53,1.46,1.43,1.45,86.09,93.01,0.00,,10.36,27.54,,,,,-6.17,52.51,,,,,9.97,85.44,,,,,-90.71,-42.26,,,,,,,,,,,38.14,91.87,,,,
APN,Altiplano Metals Inc.,Materials,Canada,TSXV,15.25,0.1750,-41.67,-44.44,-43.55,105.88,-5.41,-41.18,27.08,-1.10,-5.15,0.266,0.274,0.279,0.281,0.291,87.99,90.66,-3.15,,,,,,,,106.88,62.02,7.94,37.06,,,,,,,,,188.86,66.97,1.61,44.54,,,,,,,,,26.63,29.52,15.17,106.75,,
APP,Global Compliance Applications Corp.,Health Care,Canada,CNSX,7.79,0.0500,0.00,0.00,-41.18,-28.57,-44.44,,-10.59,-11.07,,0.0456,0.0477,0.0506,0.0561,0.0658,150.65,172.63,-9.26,,,,,,,,106.28,-26.27,-20.89,6.35,41.98,,,,,,,,-119.33,-79.37,-61.11,-32.03,5.03,,,,,,,,-76.52,-18.49,-45.80,-4.03,8.05,
