Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
,,,South Korea,KOSDAQ,,,,-48.36,-16.49,257.73,308.24,,52.88,,,25875.50,26229.67,24404.25,23563.00,22203.67,55.07,52.90,-0.58,,181.73,83.73,,20.64,36.41,,-372.69,176.35,,7.97,22.66,,462.40,109.48,,10.51,37.56,,-163.93,-30.97,,32.61,16.28,,,,,,,,217.16,10.29,,18.26,105.96,
,,,South Korea,KOSDAQ,,,,-16.93,-34.57,,,,,,,17944.50,17869.00,18578.75,19756.40,20326.00,37.78,40.79,-1.03,0.96,19.15,18.29,20.41,,,,-10.47,6.69,12.24,,,,9.30,11.08,15.09,,,,8.55,16.48,23.39,,,,,,,,,,13.31,60.40,58.37,,,
,,,South Korea,KOSDAQ,,,,-12.08,77.95,833.73,549.33,818.03,110.43,,24.79,49466.50,47540.67,45223.00,41572.40,38434.33,50.99,49.19,0.03,0.36,-3.16,8.41,13.74,28.33,19.96,17.33,-1.81,506.17,143.65,48.68,29.87,17.05,13.16,64.95,64.28,30.17,24.41,18.61,50.31,415.31,204.94,79.18,36.22,19.63,,,,,,,41.00,55.15,35.89,28.26,19.09,22.85
,,,South Korea,KOSE,,,,-20.26,-35.35,58.45,58.66,54.25,16.57,,4.42,4946.65,4966.87,5171.80,5405.44,5478.87,43.61,46.43,-0.95,1.17,11.55,6.54,2.88,,,-6.75,43.18,-7.17,-13.25,,,-0.06,22.75,3.65,-2.53,,,-0.27,46.82,-3.60,-12.62,,,6.58,,,,,,,6.78,6.23,7.01,,,-0.54
,,,South Korea,KOSDAQ,,,,-19.41,-29.86,-2.49,-14.75,-5.42,-0.84,,-0.55,2962.00,2982.77,2962.10,3082.54,3135.30,31.48,33.90,,5.78,19.64,-3.58,-2.20,7.97,5.16,1.31,-152.18,-46.69,-22.51,-20.17,2.12,-9.96,43.51,50.41,1.67,0.32,5.43,0.45,-204.64,55.68,23.94,27.79,15.33,9.49,,,,,,,9.17,-1.31,-4.88,-1.96,0.59,0.27
,,,South Korea,KOSDAQ,,,,-34.11,-45.92,67.95,57.21,2.74,18.85,,0.27,4359.20,4542.03,4876.63,5119.42,5420.72,53.07,46.70,1.21,,-38.52,36.81,-16.41,3.35,-1.31,3.16,105.39,61.62,34.41,-11.98,23.31,38.05,39.12,56.94,51.83,21.03,9.59,7.43,58.66,31.64,2.09,-23.85,-3.15,18.67,,,,,,,42.75,21.21,12.97,12.66,7.22,9.04
,,,South Korea,KOSE,,,,-20.47,-25.90,-36.53,-53.26,4.39,-14.05,,0.43,2302.10,2274.17,2378.43,2390.54,2448.67,42.44,40.12,0.00,,13.74,-4.14,-2.79,0.65,1.60,6.64,-169.97,-82.16,-65.16,-51.21,-33.27,-21.39,8.99,-16.96,-9.59,10.32,0.37,6.66,13.65,10.96,11.00,-23.80,58.26,15.30,,,,,,,-1.47,-1.78,3.87,9.44,0.49,4.14
,,,South Korea,KOSDAQ,,,,0.00,0.00,-80.07,-94.98,-93.08,-74.81,,-27.86,2294.00,2399.40,2617.85,3065.80,3726.70,,,-35.55,,30.51,-20.20,-28.19,-15.23,2.16,2.30,-328.78,19.47,-54.65,-14.95,25.74,0.56,24.17,2.69,12.39,-2.17,12.83,8.75,-90.17,-84.56,-63.53,-10.63,-18.70,9.54,,,,,,,12.60,13.80,8.00,9.07,18.92,14.84
,,,South Korea,KOSDAQ,,,,-18.82,-48.25,-21.59,-47.37,-31.00,-7.78,,-3.64,3655.10,3767.03,3844.97,4157.60,4434.37,44.53,48.18,,,-30.91,,-3.97,-5.35,-9.20,,1217.12,,-13.77,-1.15,41.32,,-70.31,,20.12,-11.67,-20.77,,367.08,,-17.86,2.21,27.94,,,,,,,,-91.74,,-61.16,-54.20,-34.92,
,,,South Korea,XKON,,,,-61.53,59.38,27.65,-39.78,,8.47,,,2416.45,2738.40,2923.63,2593.32,2342.93,91.17,86.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSE,,,,11.85,19.07,42.54,45.90,199.71,12.53,,11.59,3504.60,3220.70,3100.38,2973.08,2923.28,40.21,42.33,6.60,1.54,12.38,-0.35,-2.62,-2.77,-2.94,-5.01,-554.69,73.69,50.32,-4.18,6.20,-3.07,80.99,-7.80,-2.16,-3.65,0.52,-2.91,48.38,14.52,35.25,8.04,11.97,7.50,,,,,,,4.01,2.54,2.39,1.79,2.07,1.22
,,,South Korea,KOSDAQ,,,,-29.55,-12.99,-36.36,4.51,25.03,-13.97,,2.26,10724.00,11255.67,10906.30,10757.84,10701.70,33.35,35.52,,4.09,11.31,2.29,18.12,10.65,7.92,11.91,92.00,-13.67,37.42,15.52,2.57,9.96,35.14,-6.84,18.17,8.97,2.43,8.49,231.30,9.01,98.30,27.17,5.93,10.70,,,,,,,30.51,15.01,17.34,6.91,6.14,13.42
,,,South Korea,KOSDAQ,,,,1.98,-17.60,-57.87,-69.97,-58.63,-25.02,,-8.44,1150.58,1088.37,1092.93,1112.62,1139.05,54.90,73.00,-7.90,,18.27,-4.06,10.40,-14.27,-2.38,9.02,-70.26,247.79,-45.73,-0.66,1.75,-11.59,-1214.91,-3.05,10.08,-21.06,-6.47,15.76,-83.66,198.05,-46.39,-0.85,54.30,-13.75,,,,,,,-3.00,-21.76,-5.30,-18.99,-1.91,7.33
,,,South Korea,KOSDAQ,,,,-0.44,26.98,124.43,344.22,1564.16,30.89,,32.43,18040.60,17287.48,16603.40,16110.81,15972.03,49.42,50.10,0.05,1.26,14.68,12.22,14.99,17.38,7.37,8.60,35.49,45.62,62.68,50.57,15.54,22.31,19.88,32.83,32.96,22.94,13.03,14.04,34.66,48.60,58.98,46.32,17.98,29.05,,,,,,,17.29,15.61,12.98,8.75,7.33,8.38
,,,South Korea,KOSDAQ,,,,-19.54,-37.46,-10.37,-36.75,,-3.58,,,4678.50,4649.87,4638.95,4907.96,5099.73,38.06,42.44,3.30,,-1.98,10.39,3.95,10.40,5.81,,-35.88,-16.39,-3.30,9.18,-0.48,,-18.47,59.48,3.33,11.26,6.52,,75.32,-24.54,14.75,15.33,5.94,,,,,,,,19.71,29.11,8.45,6.46,3.45,
,,,South Korea,KOSDAQ,,,,-33.26,31.46,145.39,285.24,540.82,34.85,,20.39,20168.50,20554.67,18867.50,17469.80,16443.00,81.14,74.76,0.00,4.07,16.39,14.43,14.97,11.88,11.15,7.48,173.34,80.90,57.85,46.67,72.85,19.62,68.78,42.41,32.68,26.69,25.48,14.73,113.77,85.67,57.41,59.35,83.18,19.68,,,,,,,28.71,21.64,17.20,14.62,13.04,12.05
,,,South Korea,KOSDAQ,,,,-43.67,-57.34,171.82,241.69,,39.52,,,29437.50,32468.67,34982.75,37928.40,41415.17,76.27,87.64,-0.08,,-14.04,1943.60,373.35,194.33,91.10,,-200.35,106.81,84.52,79.92,88.97,,-132.20,2701.84,472.92,220.70,107.37,,-262.33,83.86,71.48,59.94,81.18,,,,,,,,-61.09,94.83,33.64,49.16,28.46,
,,,South Korea,KOSDAQ,,,,-2.84,-18.97,-33.39,-55.04,,-12.66,,,9591.30,9747.60,10119.50,10501.80,10945.33,41.63,45.39,-35.62,,112.28,91.78,19.71,16.17,15.05,7.04,-11.06,11.02,25.58,34.45,29.17,52.20,342.32,180.65,47.52,30.08,22.27,10.40,-18.17,-7.86,59.23,36.36,25.63,29.05,,,,,,,-19.36,49.98,11.55,3.49,39.14,23.89
,,,South Korea,KOSDAQ,,,,-30.49,-36.10,-14.74,-44.15,-56.54,-5.17,,-7.99,8672.70,8998.07,9477.15,9769.12,10066.03,36.60,30.96,0.00,2.51,-2.26,-7.68,-4.55,-5.37,-1.85,2.94,-53.98,-34.99,-30.16,-37.61,-25.34,-19.11,3.12,-7.20,-3.24,-9.97,-4.63,-2.26,374.13,9.01,-5.71,-6.75,-0.64,-1.54,,,,,,,10.72,6.19,6.11,6.10,6.60,8.02
,,,South Korea,XKON,,,,8.96,9.14,179.57,82.50,,40.83,,,35881.50,35094.33,34964.25,32821.80,29674.83,46.78,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,12.26,-28.11,-10.33,-28.73,2.07,-3.95,,0.21,1400.91,1477.44,1657.20,1711.24,1764.25,105.16,121.03,-22.55,,49.27,99.82,75.63,14.51,13.40,-6.81,523.47,74.30,54.82,35.76,-2.26,20.29,-49.26,94.41,53.31,-1.18,-12.47,-12.84,-489.83,10.64,15.02,39.50,-3.00,32.89,,,,,,,24.20,97.71,72.53,26.09,14.58,0.59
,,,South Korea,KOSE,,,,-19.53,-23.12,-11.25,0.81,-3.39,-3.90,,-0.34,1656.30,1670.40,1778.25,1792.68,1726.02,58.55,54.59,,,25.26,9.57,8.09,5.34,8.52,14.60,-168.78,57.43,-29.09,61.25,38.74,12.04,75.59,33.09,86.07,7.60,9.76,17.37,-102.63,-83.13,-83.31,-34.57,-28.92,-14.85,,,,,,,1.82,-12.09,5.79,-15.50,-10.64,2.74
,,,South Korea,KOSE,,,,-24.40,-31.75,-18.68,5.08,69.99,-6.65,,5.44,3704.75,3883.10,4153.32,4311.46,4345.52,40.02,38.53,,4.55,20.46,3.94,4.13,1.22,1.61,1.54,-336.65,45.90,-32.64,-13.97,9.80,-5.77,33.80,13.16,30.39,-1.01,3.16,7.99,418.54,8.05,-25.93,21.78,2.38,6.46,,,,,,,-22.92,-12.30,-12.02,-8.29,-6.25,-5.32
,,,South Korea,KOSDAQ,,,,-35.05,-45.91,-6.71,-59.54,,-2.29,,,8590.20,9068.53,9423.05,9827.44,10119.70,41.66,42.57,-3.67,,22.18,28.21,60.79,4.78,34.20,25.21,-696.11,-16.02,-27.68,-7.58,-1.33,14.22,-41.09,25.38,77.22,-4.84,70.54,16.84,-192.16,-48.29,-46.20,-22.33,-10.52,5.36,,,,,,,4.79,29.25,13.87,24.86,23.39,32.55
,,,South Korea,KOSE,,,,-35.15,-35.65,16.63,62.03,,5.26,,,43784.00,45666.67,47142.00,49145.20,49077.83,48.44,45.56,,3.22,15.31,16.17,7.14,14.55,11.94,10.80,26.41,50.25,7.81,18.60,10.62,8.57,22.89,34.84,9.10,17.53,11.75,9.40,53.39,90.06,22.30,24.99,16.77,11.94,,,,,,,15.14,12.83,7.40,6.66,7.22,4.99
,,,South Korea,KOSDAQ,,,,-59.32,-36.93,,,,,,,20705.00,23610.33,23629.50,24071.20,23353.50,56.59,53.99,1.26,,65.67,33.28,76.38,,,,77.27,5.68,48.65,,,,52.10,27.29,64.45,,,,49.11,14.80,57.56,,,,,,,,,,18.79,92.45,143.46,,,
,,,South Korea,KOSDAQ,,,,-20.89,-52.93,41.39,29.59,189.39,12.23,,11.20,7701.10,7979.33,8142.55,8865.56,8878.37,54.06,66.16,0.26,2.08,15.04,9.87,5.83,2.50,1.95,1.60,22.45,7.69,3.80,-0.69,-1.07,-4.38,18.95,7.54,5.79,1.48,0.99,-3.11,65.74,29.72,5.07,1.26,3.10,-0.01,,,,,,,4.28,3.32,2.93,3.35,3.96,5.60
,,,South Korea,KOSDAQ,,,,-22.47,-1.51,87.60,109.58,271.77,23.31,,14.02,5286.35,5172.03,5295.15,5102.22,4894.92,70.09,64.45,,3.85,92.11,31.60,17.94,19.89,11.38,6.02,290.85,139.44,75.13,76.52,18.82,15.94,232.99,105.94,51.52,54.87,17.02,14.76,286.46,194.73,78.55,50.29,21.96,15.90,,,,,,,39.17,20.74,13.03,9.70,11.98,10.51
,,,South Korea,KOSDAQ,,,,-40.33,-56.29,5.75,1.34,-18.16,1.88,,-1.98,3601.65,3757.63,4157.80,4472.78,4412.75,69.81,66.95,,3.70,18.91,10.10,7.11,0.54,2.92,2.73,-59.95,-52.75,-41.75,-32.54,-12.28,-16.31,18.91,10.09,6.88,2.12,3.33,2.85,495.04,59.03,65.19,18.02,41.85,6.18,,,,,,,6.61,0.43,-0.23,-1.29,-0.36,2.12
,,,South Korea,KOSDAQ,,,,-29.92,-24.80,-59.58,101.00,45.29,-26.04,,3.80,11632.10,11789.67,11520.75,11447.72,11332.53,72.91,72.74,-1.58,,-21.54,-13.08,-16.78,-0.59,-6.18,,-12.15,-11.69,74.05,8.97,11.39,,-22.08,-11.44,-13.53,1.68,-3.00,,-5.26,9.99,19.16,15.14,15.63,,,,,,,,-106.47,-82.21,-70.77,-52.71,-26.31,
,,,South Korea,KOSDAQ,,,,-35.64,-51.05,31.44,-12.54,92.80,9.53,,6.78,5445.25,5704.83,6131.07,6546.54,6724.68,53.66,55.44,,1.18,17.13,0.31,-3.29,-8.20,-5.64,-2.94,54.86,23.69,-2.04,-10.35,-5.37,5.23,33.12,6.40,0.27,-5.49,-0.99,2.30,42.48,34.32,8.99,-7.82,-2.69,7.45,,,,,,,3.48,1.54,0.65,4.40,5.79,7.10
,,,South Korea,KOSE,,,,-25.96,-35.92,8.17,-2.73,270.62,2.65,,13.98,15681.00,16110.67,16317.75,16739.20,17294.67,29.85,33.24,2.00,0.81,8.99,2.85,3.50,4.40,5.97,6.33,-16.22,12.24,-1.46,0.30,-4.53,-1.93,7.32,5.46,5.49,3.94,5.34,5.88,-17.95,95.59,-15.13,-6.40,-18.31,-2.47,,,,,,,-9.53,3.03,9.09,11.39,6.26,7.28
,,,South Korea,KOSDAQ,,,,-0.91,-11.48,8.07,-24.46,,2.62,,,7276.30,7190.53,7264.50,7631.04,7661.07,56.52,50.09,,,10.52,0.71,-1.59,-5.01,2.72,0.12,74.69,-8.44,1.55,-19.63,-1.60,3.73,13.37,-10.20,-4.83,-11.28,2.03,0.37,58.42,11.42,13.99,-7.28,10.76,12.68,,,,,,,4.71,4.41,4.07,4.77,22.85,18.38
,,,South Korea,XKON,,,,28.52,657.20,41.54,10.40,,12.27,,,4710.85,4231.40,3542.09,2974.77,2592.55,101.56,53.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-8.40,-49.99,77.90,66.55,294.72,21.15,,14.70,5326.60,5089.37,5284.20,5919.68,6598.17,74.27,80.78,-9.41,0.51,1.24,3.44,-10.50,-6.04,-1.73,0.04,355.82,30.68,-14.75,-1.11,9.50,9.81,2.23,5.65,-12.27,-5.25,-0.45,1.58,-8.80,-37.65,45.67,38.55,32.46,38.43,,,,,,,13.33,8.30,7.59,6.34,5.45,5.72
,,,South Korea,KOSDAQ,,,,1.12,-38.08,,,,,,,17978.00,19302.67,21166.75,21641.10,22342.75,42.87,44.90,-6.50,0.55,55.92,10.78,14.13,9.45,,,211.38,-80.02,-60.66,-41.65,,,39.49,-7.80,4.26,4.70,,,-85.02,-42.82,-7.87,-9.84,,,,,,,,,-1.35,16.93,24.00,19.87,,
,,,South Korea,KOSDAQ,,,,-15.49,-32.00,,,,,,,3024.50,3060.43,3189.40,3311.68,3393.35,36.76,38.54,1.23,0.74,-19.26,-1.42,-9.38,,,,-72.55,-19.05,-39.50,,,,-41.18,-6.05,-18.72,,,,-53.59,89.21,-28.04,,,,,,,,,,0.61,8.46,16.71,,,
,,,South Korea,KOSDAQ,,,,-32.58,-27.63,16.77,-18.44,27.64,5.30,,2.47,4288.40,4410.87,4514.90,4685.94,4908.45,46.35,46.03,,,36.96,25.68,14.55,11.42,4.65,2.07,11.13,133.06,89.70,1.80,6.09,-2.53,9.23,29.38,18.13,4.15,4.79,0.21,155.75,212.60,24.13,68.89,2.53,-3.85,,,,,,,1.87,7.17,4.40,2.85,3.78,4.33
,,,South Korea,KOSE,,,,-25.58,-34.11,1.52,-40.40,10.13,0.50,,0.97,30675.50,30880.33,31449.00,32538.00,33711.00,31.28,32.65,3.63,4.14,35.31,19.65,8.15,4.38,2.26,1.99,159.16,176.32,42.97,7.60,13.74,12.25,84.39,63.31,23.32,6.15,10.49,9.37,238.43,271.63,57.74,12.08,18.63,19.58,,,,,,,16.81,10.59,7.11,6.50,7.14,6.10
,,,South Korea,KOSE,,,,-13.49,-5.64,10.83,-16.42,153.63,3.48,,9.74,28895.00,28810.33,28908.75,28787.00,28712.83,21.84,21.26,1.89,5.60,83.42,35.82,16.81,10.39,8.64,9.25,929.10,199.56,38.38,7.80,12.49,12.50,210.21,94.31,27.43,7.81,10.81,11.77,1159.07,168.31,70.24,23.20,21.46,13.84,,,,,,,23.50,11.59,8.06,6.97,7.15,6.52
,,,South Korea,KOSDAQ,,,,,,,,,,,,,,,,,62.57,62.57,-15.61,,13.03,4.40,0.02,,,,407.81,160.80,161.76,,,,20.44,21.26,14.38,,,,380.01,33.49,62.91,,,,,,,,,,25.28,67.05,34.14,,,
,,,South Korea,KOSE,,,,-18.35,-31.30,119.19,668.20,876.00,29.87,,25.56,120680.00,125140.00,132542.50,136806.00,138650.00,42.63,46.99,0.00,0.28,27.03,15.80,12.87,12.22,5.46,5.29,101.89,16.37,4.62,7.35,3.61,0.18,66.29,20.29,13.16,11.27,6.72,3.43,353.65,15.23,0.50,25.15,9.16,3.87,,,,,,,142.29,54.72,47.19,33.62,25.07,22.11
,,,South Korea,KOSE,,,,-21.95,-27.54,10.13,-3.46,-10.82,3.27,,-1.14,278095.00,279943.33,287067.50,298032.00,308188.33,31.40,29.71,,7.79,32.08,8.90,5.52,7.54,2.38,1.02,293.67,56.26,19.07,26.63,20.15,5.36,152.06,38.00,14.28,12.21,7.25,2.71,313.02,89.89,57.60,37.16,39.84,6.14,,,,,,,15.72,8.18,6.62,4.98,4.18,3.42
,,,South Korea,KOSDAQ,,,,-19.57,-35.76,-0.23,-26.54,-21.36,-0.08,,-2.37,5891.05,6006.43,6158.73,6467.10,6716.68,28.42,31.83,,0.95,-9.85,-5.32,-2.12,0.05,-1.55,-1.45,-194.96,-28.26,-15.79,-14.20,-10.88,-2.39,-11.01,-12.56,-4.10,-3.15,-2.45,-1.52,-263.86,-39.76,-25.37,-17.37,-8.09,-6.73,,,,,,,-3.33,-0.93,3.49,0.08,4.31,4.63
,,,South Korea,KOSE,,,,-19.69,-18.73,12.42,-1.07,-27.17,3.98,,-3.12,22062.50,21915.33,21955.25,22298.00,22210.17,40.49,38.34,,4.36,58.10,17.90,10.48,15.53,7.54,5.72,36.82,2.15,7.36,14.85,6.26,13.35,22.76,0.52,5.27,-0.03,-1.24,1.23,51.24,31.26,32.48,26.53,10.05,5.41,,,,,,,13.23,13.03,16.80,21.91,19.75,11.52
,,,South Korea,KOSDAQ,,,,-31.43,-39.77,-2.61,133.34,1.61,-0.88,,0.16,6986.20,7181.93,7351.25,7597.68,7853.73,41.53,40.90,,1.45,-27.29,-22.71,-27.50,-16.82,-1.83,1.64,218.76,-34.01,55.59,-2.98,5.82,4.44,-6.31,41.47,2.28,-2.54,7.14,4.39,-89.23,-82.27,-38.19,-22.31,-3.26,-10.48,,,,,,,0.49,29.46,-18.45,-12.63,2.03,1.02
,,,South Korea,KOSE,,,,-43.88,-55.88,98.48,-4.24,149.50,25.65,,9.56,45721.00,48677.67,51321.75,54605.40,56365.17,49.61,46.76,,2.99,48.49,21.23,12.74,11.04,7.68,3.49,745.36,278.66,100.49,28.35,50.54,20.48,212.92,96.17,49.81,12.63,18.05,25.13,1516.03,518.33,108.20,26.91,73.40,15.28,,,,,,,44.77,22.28,14.34,9.90,10.52,3.94
,,,South Korea,KOSDAQ,,,,-28.59,-40.58,-48.38,18.32,24.11,-19.77,,2.18,6934.40,7142.60,7411.35,7766.20,7900.70,36.86,37.20,,,-2.04,-9.45,6.41,10.74,7.37,6.25,-45.40,-46.72,-18.00,2.48,3.07,-1.87,92.23,-44.54,-23.00,-6.31,-1.19,21.46,-66.99,-61.58,-30.01,4.28,7.48,-8.92,,,,,,,2.96,-6.20,4.90,9.28,8.14,8.65
,,,South Korea,KOSDAQ,,,,-31.67,-36.29,-8.73,,,-3.00,,,4781.80,4959.40,5143.65,5197.90,5271.45,57.43,56.60,0.03,,41.22,27.16,21.16,8.58,,,-19.30,1.59,21.51,-5.31,,,19.06,19.19,20.39,6.26,,,1032.43,-33.74,-19.34,-18.00,,,,,,,,,14.80,25.99,21.11,27.31,,
,,,South Korea,KOSDAQ,,,,-37.25,-67.96,,,,,,,3515.35,3753.50,3838.18,4443.18,4851.35,55.42,53.81,,,-38.41,-47.39,-29.32,-2.81,6.59,-5.14,81.68,110.00,60.68,60.65,20.21,3.16,185.56,20.56,11.74,19.88,38.11,-2.84,193.74,128.54,79.32,84.12,25.01,6.32,,,,,,,-79.93,-60.37,-35.48,-19.11,-12.00,-13.48
,,,Singapore,KOSE,,,,-41.10,-62.34,,,,,,,14909.50,16547.33,18911.50,21388.40,22863.00,71.42,83.92,-8.78,,,,,,,,42.59,,,,,,129.96,,,,,,-50.72,,,,,,,,,,,,318.09,,,,,
,,,South Korea,KOSDAQ,,,,-32.44,-11.98,-11.22,,,-3.88,,,2785.80,2954.47,2959.82,3109.60,2943.32,50.80,52.12,-1.36,0.99,20.49,6.94,,,,,-31.81,-27.33,,,,,-5.50,-12.22,,,,,-117.26,-65.74,,,,,,,,,,,76.53,55.69,,,,
,,,South Korea,KOSDAQ,,,,-21.00,-38.04,-45.39,-35.42,,-18.25,,,2514.55,2607.40,2660.30,2815.54,2906.60,41.01,41.43,,,56.94,113.63,90.30,18.09,,,369.62,60.12,6.30,7.78,,,-18.94,7.28,51.17,-13.84,,,-0.32,50.83,4.76,10.92,,,,,,,,,-31.02,-40.84,-32.20,-26.05,16.80,
,,,South Korea,KOSDAQ,,,,-11.53,-13.60,24.69,65.86,223.84,7.62,,12.45,28294.00,27303.67,27236.50,27127.40,27278.33,45.45,54.26,,1.80,101.14,-1.62,4.15,12.90,9.44,12.31,226.95,4.60,16.36,27.40,17.12,15.20,134.91,1.89,11.23,18.78,12.89,13.01,312.48,12.73,22.06,29.06,17.96,9.63,,,,,,,21.85,10.20,15.01,16.17,14.62,14.60
,,,South Korea,XKON,,,,-21.64,-41.69,-38.70,,,-15.04,,,4663.40,5002.87,5436.45,5794.28,6130.13,29.99,32.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-19.59,-7.01,163.46,,,38.07,,,45362.00,46194.33,44438.25,43730.00,43752.83,44.61,43.44,0.98,1.55,67.77,47.06,,,,,198.18,104.34,,,,,69.69,47.68,,,,,244.70,96.05,,,,,,,,,,,32.95,23.94,,,,
,,,South Korea,KOSDAQ,,,,-45.60,-27.99,18.31,-80.48,-17.99,5.76,,-1.96,12783.50,13411.67,12867.70,12844.16,12699.47,49.95,47.23,0.93,4.38,105.22,66.40,12.78,-12.93,-8.20,-1.10,-1018.25,76.16,38.27,-2.23,4.01,18.62,132.89,68.03,26.51,-7.04,-2.45,8.03,-21.26,92.22,-4.50,18.88,23.27,42.15,,,,,,,30.67,45.78,-1.81,7.06,7.90,6.96
,,,South Korea,KOSDAQ,,,,-24.91,-56.01,25.77,96.74,160.15,7.93,,10.02,1134.35,1173.73,1245.67,1370.66,1538.95,56.69,52.46,-2.47,,-13.18,-12.81,-3.30,,,,-54.33,-9.15,-51.21,,,,69.91,-15.01,6.68,,,,-111.06,-60.04,-71.77,,,,,,,,,,7.52,1.83,1.59,,,
,,,South Korea,KOSDAQ,,,,-17.97,-23.86,7.66,-20.87,44.48,2.49,,3.74,4518.45,4644.87,4698.70,4871.58,5029.42,34.64,31.29,1.28,3.57,8.30,6.66,-2.22,2.60,4.44,3.94,-315.85,-13.84,0.28,-22.10,-16.25,-8.02,58.27,22.22,-6.35,-1.59,-0.01,5.55,545.77,58.59,172.87,7.47,5.45,-1.23,,,,,,,3.51,-0.93,-0.86,1.29,3.52,7.57
,,,South Korea,KOSDAQ,,,,-26.24,-35.63,-20.54,66.25,223.71,-7.37,,12.45,9364.60,9383.47,9893.75,10453.00,10892.67,58.62,70.50,-2.50,0.37,30.29,14.79,7.31,,-2.46,0.49,-22.73,-54.02,-48.73,,-33.91,-29.30,7.23,-5.56,-4.02,,-6.36,-2.28,66.20,64.18,7.02,,-13.23,-1.48,,,,,,,11.94,7.38,7.80,,2.67,5.31
,,,South Korea,KOSDAQ,,,,-10.51,-33.63,-31.03,,,-11.64,,,17815.50,17514.67,18607.50,19972.00,20360.67,36.44,37.02,3.42,2.35,12.82,12.52,13.70,15.61,,,-6.82,-2.62,1.25,8.43,,,17.35,14.08,12.16,15.62,,,-9.34,-6.91,-5.14,-5.73,,,,,,,,,0.84,11.25,29.87,31.82,,
,,,South Korea,KOSDAQ,,,,-11.90,-16.22,24.95,14.99,58.21,7.70,,4.69,4271.45,4314.70,4413.73,4532.88,4601.37,44.74,41.16,,2.46,20.17,-2.90,-0.95,-2.31,-2.48,0.00,2008.72,78.92,79.15,11.59,2.51,-1.00,52.39,11.66,11.72,0.88,-1.14,-0.64,2698.99,100.96,75.99,19.01,-0.35,0.03,,,,,,,7.49,3.59,2.92,2.28,2.28,4.84
,,,South Korea,KOSDAQ,,,,-29.80,-40.88,21.77,49.48,318.90,6.78,,15.38,11436.50,11889.00,12252.25,12672.20,13656.50,44.20,42.35,0.55,7.50,-11.07,-1.11,-6.85,,,,,,,,,,,,,,,,-44.96,17.31,-28.02,,,,4.12,19.06,14.87,,,,3.80,21.45,15.55,,,
,,,South Korea,KOSE,,,,48.09,40.60,55.05,-47.98,-29.09,15.73,,-3.38,725.37,679.27,670.92,658.88,650.82,68.18,83.32,-9.02,,22.33,-4.44,-2.86,0.79,-1.14,0.44,131.56,-4.57,-2.91,9.72,6.16,6.28,-37.14,-13.79,-14.71,-6.75,-15.27,-10.64,-12.60,-26.24,-18.02,5.17,78.18,17.51,,,,,,,-14.91,-13.14,-24.14,-13.64,-9.12,-6.62
,,,South Korea,KOSDAQ,,,,-29.90,-32.07,-25.31,-57.35,,-9.26,,,7989.50,8231.80,8323.35,8528.12,8777.73,25.44,24.48,-15.19,,28.18,65.96,11.80,40.27,12.87,,-11.13,-35.80,2.61,-14.67,7.20,,-61.89,-50.62,1.04,-25.52,60.80,,-24.01,-39.14,-10.58,-8.37,6.57,,,,,,,,49.10,6.99,-7.99,-10.01,14.25,
